URL,Domain,Country,Status,Status_Code,Title,Healthcare_Type,Source,Validated_Date
https://gleea.de/,gleea.de,Germany,Active,200,EINFACH RETTEN von Gleea - Die App für die Ausbildung im Rettungsdienst | Gleea Educational Software...,Digital Health,Final Comprehensive Search,2025-07-21 09:13:47
https://www.guidecare.de/,guidecare.de,Germany,Active,200,Kostenlose Beratung zur Verhinderungspflege in Ihrer Nähe,Healthcare Services,Final Comprehensive Search,2025-07-21 09:13:48
https://www.apodienste.com/,apodienste.com,Unknown,Active,200,apodienste | Digitale Prozesse für Apotheken,Digital Health,Final Comprehensive Search,2025-07-21 09:13:49
https://www.help-app.de/,help-app.de,Germany,Active,200,HELP Mee Schmerztherapie GmbH,Digital Health,Final Comprehensive Search,2025-07-21 09:13:52
https://www.heynanny.com/,heynanny.com,Unknown,Active,200,heycare (former heynanny) | Die Benefit-App für Work-Life,Digital Health,Final Comprehensive Search,2025-07-21 09:13:53
https://incontalert.de/,incontalert.de,Germany,Active,200,inContAlert &#8211; Regain Control Again.,AI/ML Healthcare,Final Comprehensive Search,2025-07-21 09:13:55
https://home.informme.info/,home.informme.info,Unknown,Active,200,InformMe - Digitale Aufklärung am eigenen Smartphone,Digital Health,Final Comprehensive Search,2025-07-21 09:13:56
https://www.kranushealth.com/,kranushealth.com,Unknown,Active,200,Kranus Health,Healthcare Services,Final Comprehensive Search,2025-07-21 09:13:57
https://avelios.com,avelios.com,Unknown,Active,200,Die modulare &amp; datengetriebene Klinikplattform | Avelios Medical,Healthcare Services,Final Comprehensive Search,2025-07-21 09:13:58
https://dreryk.pl/,dreryk.pl,Poland,Active,200,drEryk - oprogramowanie medyczne dla przychodni i gabinetów lekarskich,Healthcare Services,Final Comprehensive Search,2025-07-21 09:14:00
https://medunit.pl/,medunit.pl,Poland,Active,200,Przychodnia POZ Medunit - Lekarz rodzinny stacjonarnie i online,Digital Health,Final Comprehensive Search,2025-07-21 09:14:02
https://www.aurero.com/,aurero.com,Unknown,Active,200,Aurero ⚕️ Oprogramowanie medyczne dla przychodni i gabinetu lekarskiego,Healthcare Services,Final Comprehensive Search,2025-07-21 09:14:03
https://labplus.pl/,labplus.pl,Poland,Active,200,Labplus,Healthcare Services,Final Comprehensive Search,2025-07-21 09:14:05
https://labplus.ai/,labplus.ai,Unknown,Active,200,Labplus | Guidance beyond lab test results,AI/ML Healthcare,Final Comprehensive Search,2025-07-21 09:14:06
https://www.halodoctor.pl/,halodoctor.pl,Poland,Active,200,"Lekarz online - znajdź lekarza, konsultacje lekarskie online",Digital Health,Final Comprehensive Search,2025-07-21 09:14:14
https://aldebaran.care/,aldebaran.care,Unknown,Active,200,Aldebaran | Votre assistant de consultation intelligent,Healthcare Services,Final Comprehensive Search,2025-07-21 09:14:16
https://www.libheros.fr/,libheros.fr,France,Active,200,"libheros facilite l&#x27;accès aux soins et à la santé partout, pour tous | libheros",Healthcare Services,Final Comprehensive Search,2025-07-21 09:14:17
https://www.domain-therapeutics.com/,domain-therapeutics.com,Unknown,Error,N/A,Error: <urlopen error [Errno 111] Connection refused>,Unknown,Final Comprehensive Search,2025-07-21 09:14:18
https://mymojo.ai/,mymojo.ai,Unknown,Active,200,Mojo - Test Your Sperm From Home,AI/ML Healthcare,Final Comprehensive Search,2025-07-21 09:14:20
https://www.algama.com/,algama.com,Unknown,Error,N/A,Error: <urlopen error [Errno -2] Name or service not know,Unknown,Final Comprehensive Search,2025-07-21 09:14:21
https://www.tissium.com/,tissium.com,Unknown,Active,200,Tissue Reconstruction Solutions | TISSIUM Biomorphic Programmable Polymers,Healthcare Services,Final Comprehensive Search,2025-07-21 09:14:23
https://www.lnc-therapeutics.com/,lnc-therapeutics.com,Unknown,Error,N/A,Error: <urlopen error [Errno -2] Name or service not know,Unknown,Final Comprehensive Search,2025-07-21 09:14:24
https://www.treefrog-therapeutics.com/,treefrog-therapeutics.com,Unknown,Error,N/A,Error: <urlopen error [Errno 104] Connection reset by pee,Unknown,Final Comprehensive Search,2025-07-21 09:14:25
https://www.biomodex.com/,biomodex.com,Unknown,Active,200,BIOMODEX® - Digital health company,Digital Health,Final Comprehensive Search,2025-07-21 09:14:28
https://www.therapixel.com/,therapixel.com,Unknown,Active,200,Artificial Intelligence for Medical Imaging - Therapixel,AI/ML Healthcare,Final Comprehensive Search,2025-07-21 09:14:31
https://www.vivet-therapeutics.com/,vivet-therapeutics.com,Unknown,Active,200,Accueil - Vivet Therapeutics,Biotechnology,Final Comprehensive Search,2025-07-21 09:14:33
https://www.pep-therapy.com/,pep-therapy.com,Unknown,Active,200,"PEP-Therapy, Innovative peptides as targeted therapies for oncology",Healthcare Services,Final Comprehensive Search,2025-07-21 09:14:37
https://www.tilak-healthcare.com/,tilak-healthcare.com,Unknown,Error,N/A,Error: <urlopen error [Errno -2] Name or service not know,Unknown,Final Comprehensive Search,2025-07-21 09:14:38
https://www.biolog-id.com/,biolog-id.com,Unknown,Active,200,Biolog-id,Healthcare Services,Final Comprehensive Search,2025-07-21 09:14:39
https://www.micropep.com/,micropep.com,Unknown,HTTP Error,403,HTTP Error 403,Unknown,Final Comprehensive Search,2025-07-21 09:14:41
https://www.afyren.com/,afyren.com,Unknown,Active,200,"Acides biosourcés, bas carbone et circulaires | AFYREN",AI/ML Healthcare,Final Comprehensive Search,2025-07-21 09:14:44
https://www.brenus-pharma.com/,brenus-pharma.com,Unknown,Active,200,Brenus Pharma Home,Biotechnology,Final Comprehensive Search,2025-07-21 09:14:49
https://www.abolis.fr/,abolis.fr,France,Active,200,Abolis Biotechnologies : Innovative Sustainable Solutions,AI/ML Healthcare,Final Comprehensive Search,2025-07-21 09:14:50
https://www.m2i-lifesciences.com/,m2i-lifesciences.com,Unknown,Active,200,M2I :: slogan,Healthcare Services,Final Comprehensive Search,2025-07-21 09:14:52
https://www.dynacure.com/,dynacure.com,Unknown,Active,200,Flamingo Therapeutics - Pioneering RNA-targeted Therapies for Oncology,Biotechnology,Final Comprehensive Search,2025-07-21 09:14:54
https://www.abivax.com/,abivax.com,Unknown,Active,200,Abivax | Official Website,Healthcare Services,Final Comprehensive Search,2025-07-21 09:14:55
https://www.carroucell.com/,carroucell.com,Unknown,Active,200,Carroucell,Healthcare Services,Final Comprehensive Search,2025-07-21 09:14:56
https://www.olgram.com/,olgram.com,Unknown,Active,200,Olgram - Innovations from the sea to tackle infectious persistence,Healthcare Services,Final Comprehensive Search,2025-07-21 09:14:58
https://www.step-pharma.com/,step-pharma.com,Unknown,Error,N/A,Error: <urlopen error [Errno 104] Connection reset by pee,Unknown,Final Comprehensive Search,2025-07-21 09:14:59
https://www.advanced-biodesign.com/,advanced-biodesign.com,Unknown,Error,N/A,Error: <urlopen error [Errno -2] Name or service not know,Unknown,Final Comprehensive Search,2025-07-21 09:15:00
https://www.phagos-biotech.com/,phagos-biotech.com,Unknown,Error,N/A,Error: <urlopen error [Errno -2] Name or service not know,Unknown,Final Comprehensive Search,2025-07-21 09:15:01
https://www.samabriva.com/,samabriva.com,Unknown,Active,200,Samabriva,Healthcare Services,Final Comprehensive Search,2025-07-21 09:15:05
https://www.keranova.fr/,keranova.fr,France,Active,200,KERANOVA PHOTONIC SURGERY,Healthcare Services,Final Comprehensive Search,2025-07-21 09:15:08
https://www.alize-pharma.com/,alize-pharma.com,Unknown,Error,N/A,Error: <urlopen error [Errno -2] Name or service not know,Unknown,Final Comprehensive Search,2025-07-21 09:15:09
https://www.msinsight.fr/,msinsight.fr,France,Error,N/A,Error: <urlopen error [Errno 104] Connection reset by pee,Unknown,Final Comprehensive Search,2025-07-21 09:15:10
https://bacta.life/,bacta.life,Unknown,Active,200,baCta - Revolutionary Resources,Healthcare Services,Final Comprehensive Search,2025-07-21 09:15:12
https://www.inotrem.com/,inotrem.com,Unknown,Active,200,Inotrem | Innovative Personalized Medicine Targeting Inflammation,Healthcare Services,Final Comprehensive Search,2025-07-21 09:15:13
https://www.vaxinano.com/,vaxinano.com,Unknown,Active,200,Vaxinano | Innovation for human and animal health protection,Healthcare Services,Final Comprehensive Search,2025-07-21 09:15:16
https://generare.bio/,generare.bio,Unknown,Active,200,Generare - Natural Molecule discovery (Re)industrialized,Healthcare Services,Final Comprehensive Search,2025-07-21 09:15:17
https://theremia.health/,theremia.health,Unknown,Active,200,Theremia,Healthcare Services,Final Comprehensive Search,2025-07-21 09:15:19
https://www.ecoat.fr/,ecoat.fr,France,Active,200,Ecoat - Bio-based binders for the coatings and paints industry,AI/ML Healthcare,Final Comprehensive Search,2025-07-21 09:15:20
https://biolevate.com/,biolevate.com,Unknown,Active,200,Biolevate,Healthcare Services,Final Comprehensive Search,2025-07-21 09:15:22
https://www.superbranche.com/,superbranche.com,Unknown,Active,200,SuperBranche | Let&#039;s Play Collective ! Biotech Strasbourg,Biotechnology,Final Comprehensive Search,2025-07-21 09:15:24
https://www.ynsect.com/,ynsect.com,Unknown,Active,200,Ynsect - Reinventing The Food Chain,AI/ML Healthcare,Final Comprehensive Search,2025-07-21 09:15:27
https://www.neuroclues.com/,neuroclues.com,Unknown,Active,200,neuroClues : Biomarkers in a Blink,Healthcare Services,Final Comprehensive Search,2025-07-21 09:15:30
https://aeon.life/,aeon.life,Unknown,Active,200,Ganzkörper MRI in der Schweiz | Aeon,Healthcare Services,Final Comprehensive Search,2025-07-21 09:15:31
https://www.hedia.com/,hedia.com,Unknown,Active,200,A Digital Therapeutics Company for Diabetes Management | Hedia,Digital Health,Final Comprehensive Search,2025-07-21 09:15:33
https://o2matic.com/,o2matic.com,Unknown,Active,200,Automatic oxygen therapy,Healthcare Services,Final Comprehensive Search,2025-07-21 09:15:35
https://ampamedical.com/,ampamedical.com,Unknown,Active,200,Ampa Medical | Ostomy Care,Healthcare Services,Final Comprehensive Search,2025-07-21 09:15:37
https://www.egoo.health/,egoo.health,Unknown,Active,200,"egoo.health empowers women with at-home hormone testing for fertility, perimenopause and menopause. ...",Healthcare Services,Final Comprehensive Search,2025-07-21 09:15:38
https://ward247.com/,ward247.com,Unknown,Active,200,Enabling continuous patient monitoring,Healthcare Services,Final Comprehensive Search,2025-07-21 09:15:40
https://mavenhealth.ch/,mavenhealth.ch,Switzerland,Active,200,Home - Maven Health,Healthcare Services,Final Comprehensive Search,2025-07-21 09:15:43
https://www.samantree.com/,samantree.com,Unknown,Active,200,SamanTree Medical - Real-time Interoperative Imaging,Healthcare Services,Final Comprehensive Search,2025-07-21 09:15:44
https://www.healthcaters.ai/,healthcaters.ai,Unknown,Active,200,HealthCaters - Empower employees to take care of their health,AI/ML Healthcare,Final Comprehensive Search,2025-07-21 09:15:45
https://www.deepcare.ch/,deepcare.ch,Switzerland,Active,200,Premium Health Check-up | Deepcare | Switzerland,Preventive Health,Final Comprehensive Search,2025-07-21 09:15:46
https://www.numan.com/,numan.com,Unknown,Active,200,Numan | Weight Loss | Blood Tests | Erectile Dysfunction | Hair Loss,AI/ML Healthcare,Final Comprehensive Search,2025-07-21 09:15:48
https://www.biorce.com/,biorce.com,Unknown,Active,200,Biorce - Home,Healthcare Services,Final Comprehensive Search,2025-07-21 09:15:49
https://www.intermedcare.com/,intermedcare.com,Unknown,Active,200,InterMedCare | We take Innovation to Heart,Healthcare Services,Final Comprehensive Search,2025-07-21 09:15:51
https://vital-age.de/,vital-age.de,Germany,Error,N/A,Error: <urlopen error [SSL: TLSV1_ALERT_INTERNAL_ERROR] t,Unknown,Final Comprehensive Search,2025-07-21 09:15:52
https://carebetter.de/,carebetter.de,Germany,Active,200,Domain Details Page,AI/ML Healthcare,Final Comprehensive Search,2025-07-21 09:15:54
https://yamedicare.de/,yamedicare.de,Germany,Error,N/A,Error: <urlopen error [Errno -2] Name or service not know,Unknown,Final Comprehensive Search,2025-07-21 09:15:55
https://www.medcare-solutions.de/,medcare-solutions.de,Germany,Active,200,Medcare Solutions,Healthcare Services,Final Comprehensive Search,2025-07-21 09:15:59
https://dreryk.pl/,dreryk.pl,Poland,Active,200,drEryk - oprogramowanie medyczne dla przychodni i gabinetów lekarskich,Healthcare Services,Final Comprehensive Search,2025-07-21 09:16:01
https://medunit.pl/,medunit.pl,Poland,Active,200,Przychodnia POZ Medunit - Lekarz rodzinny stacjonarnie i online,Digital Health,Final Comprehensive Search,2025-07-21 09:16:03
https://www.aurero.com/,aurero.com,Unknown,Active,200,Aurero ⚕️ Oprogramowanie medyczne dla przychodni i gabinetu lekarskiego,Healthcare Services,Final Comprehensive Search,2025-07-21 09:16:04
https://labplus.pl/,labplus.pl,Poland,Active,200,Labplus,Healthcare Services,Final Comprehensive Search,2025-07-21 09:16:06
https://www.halodoctor.pl/,halodoctor.pl,Poland,Active,200,"Lekarz online - znajdź lekarza, konsultacje lekarskie online",Digital Health,Final Comprehensive Search,2025-07-21 09:16:08
https://www.hedia.com/,hedia.com,Unknown,Active,200,A Digital Therapeutics Company for Diabetes Management | Hedia,Digital Health,Final Comprehensive Search,2025-07-21 09:16:10
https://o2matic.com/,o2matic.com,Unknown,Active,200,Automatic oxygen therapy,Healthcare Services,Final Comprehensive Search,2025-07-21 09:16:12
https://ampamedical.com/,ampamedical.com,Unknown,Active,200,Ampa Medical | Ostomy Care,Healthcare Services,Final Comprehensive Search,2025-07-21 09:16:13
https://www.egoo.health/,egoo.health,Unknown,Active,200,"egoo.health empowers women with at-home hormone testing for fertility, perimenopause and menopause. ...",Healthcare Services,Final Comprehensive Search,2025-07-21 09:16:14
https://ward247.com/,ward247.com,Unknown,Active,200,Enabling continuous patient monitoring,Healthcare Services,Final Comprehensive Search,2025-07-21 09:16:16
