URL,Domain,Country
https://www.eurofins.nl,eurofins.nl,Netherlands
https://www.csem.ch,csem.ch,Switzerland
https://www.fujifilm.nl,fujifilm.nl,Netherlands
https://www.optellum.fr,optellum.fr,France
https://www.pharmagenomic.fr,pharmagenomic.fr,France
https://www.servier.nl,servier.nl,Netherlands
https://www.teva.de,teva.de,Germany
https://www.b-braun.com,b-braun.com,International
https://www.celsion.nl,celsion.nl,Netherlands
https://www.soitec.com,soitec.com,International
https://www.morphosys.com,morphosys.com,International
https://www.novartis.de,novartis.de,Germany
https://www.mika.de,mika.de,Germany
https://www.janssen.nl,janssen.nl,Netherlands
https://www.celgene.nl,celgene.nl,Netherlands
https://www.vifor-pharma.ch,vifor-pharma.ch,Switzerland
https://www.bracco.nl,bracco.nl,Netherlands
https://www.genmab.de,genmab.de,Germany
https://www.arbutus.de,arbutus.de,Germany
https://www.ottobock.com,ottobock.com,International
https://www.olympus.de,olympus.de,Germany
https://www.bd.com,bd.com,International
https://www.oracle.com/health,oracle.com,International
https://www.helsinn.com,helsinn.com,International
https://www.thermo.ch,thermo.ch,Switzerland
https://www.mindmaze.com,mindmaze.com,International
https://www.incepto-medical.com,incepto-medical.com,International
https://www.neovision.fr,neovision.fr,France
https://www.ipsen.ch,ipsen.ch,Switzerland
https://www.rentschler-biopharma.de,rentschler-biopharma.de,Germany
https://www.mediteo.com,mediteo.com,International
https://www.aap-biomaterials.com,aap-biomaterials.com,International
https://www.prime-medicine.de,prime-medicine.de,Germany
https://www.theradiag.com,theradiag.com,International
https://www.theraclion.com,theraclion.com,International
https://www.carrot.care,carrot.care,International
https://www.pierre-fabre.com,pierre-fabre.com,International
https://www.hexal.de,hexal.de,Germany
https://www.medidate.de,medidate.de,Germany
https://www.sigvaris.de,sigvaris.de,Germany
https://www.golodirsen.de,golodirsen.de,Germany
https://www.curevac.de,curevac.de,Germany
https://www.doctolib.fr,doctolib.fr,France
https://www.digitaldiagnostics.com,digitaldiagnostics.com,International
https://www.alcimed.co.uk,alcimed.co.uk,United Kingdom
https://www.vivet.com,vivet.com,International
https://www.arznei-telegramm.de,arznei-telegramm.de,Germany
https://www.glenmark.ch,glenmark.ch,Switzerland
https://www.hartmann-group.com,hartmann-group.com,International
https://www.kerr.de,kerr.de,Germany
https://www.agendia.com,agendia.com,International
https://www.ibm.com/watson-health,ibm.com,International
https://www.kelindi.com,kelindi.com,International
https://www.eisai.nl,eisai.nl,Netherlands
https://www.doctolib.de,doctolib.de,Germany
https://www.karger.de,karger.de,Germany
https://www.implanet.com,implanet.com,International
https://www.sim4life.fr,sim4life.fr,France
https://www.medi-bayreuth.de,medi-bayreuth.de,Germany
https://www.glasseye.co.uk,glasseye.co.uk,United Kingdom
https://www.esanum.de,esanum.de,Germany
https://www.disetronic.ch,disetronic.ch,Switzerland
https://www.implicity.com,implicity.com,International
https://www.siegfried.ch,siegfried.ch,Switzerland
https://www.inscripta.de,inscripta.de,Germany
https://www.takeda.nl,takeda.nl,Netherlands
https://www.ivoclar-vivadent.de,ivoclar-vivadent.de,Germany
https://www.meiji.com,meiji.com,International
https://www.nycomed.ch,nycomed.ch,Switzerland
https://www.medopad.com,medopad.com,International
https://www.limm.co.uk,limm.co.uk,United Kingdom
https://www.clinithink.com,clinithink.com,International
https://www.karl-storz.com,karl-storz.com,International
https://www.cardinal-health.de,cardinal-health.de,Germany
https://www.teva.nl,teva.nl,Netherlands
https://www.sleepiz.com,sleepiz.com,International
https://www.veracyte.com,veracyte.com,International
https://www.voco.de,voco.de,Germany
https://www.lonza.de,lonza.de,Germany
https://www.biomet.de,biomet.de,Germany
https://www.idorsia.com,idorsia.com,International
https://www.transgene.com,transgene.com,International
https://www.zolgensma.de,zolgensma.de,Germany
https://www.docapost.fr,docapost.fr,France
https://www.hemotune.com,hemotune.com,International
https://www.chugai-pharma.de,chugai-pharma.de,Germany
https://www.abionic.com,abionic.com,International
https://www.dnalytics.com,dnalytics.com,International
https://www.casimersen.de,casimersen.de,Germany
https://www.carebox.ch,carebox.ch,Switzerland
https://www.spinraza.de,spinraza.de,Germany
https://www.abbott-vascular.de,abbott-vascular.de,Germany
https://www.candulor.de,candulor.de,Germany
https://www.zambon.ch,zambon.ch,Switzerland
https://www.biomarin.de,biomarin.de,Germany
https://www.avexis.de,avexis.de,Germany
https://www.sumitomo-pharma.de,sumitomo-pharma.de,Germany
https://www.pentax-medical.com,pentax-medical.com,International
https://www.adenium.co.uk,adenium.co.uk,United Kingdom
https://www.illumina.nl,illumina.nl,Netherlands
https://www.teva.ch,teva.ch,Switzerland
https://www.precision-biosciences.de,precision-biosciences.de,Germany
https://www.berlin-heart.de,berlin-heart.de,Germany
https://www.boston-scientific.de,boston-scientific.de,Germany
https://www.ceramtec.de,ceramtec.de,Germany
https://www.ginkgo-bioworks.de,ginkgo-bioworks.de,Germany
https://www.medaviz.com,medaviz.com,International
https://www.alcon.ch,alcon.ch,Switzerland
https://www.healx.co.uk,healx.co.uk,United Kingdom
https://www.regenxbio.de,regenxbio.de,Germany
https://www.spark-therapeutics.de,spark-therapeutics.de,Germany
https://www.coliquio.de,coliquio.de,Germany
https://www.ionis.de,ionis.de,Germany
https://www.vdw-dental.com,vdw-dental.com,International
https://www.chronocam.com,chronocam.com,International
https://www.kiadis.com,kiadis.com,International
https://www.exactech.de,exactech.de,Germany
https://www.glaxosmithkline.ch,glaxosmithkline.ch,Switzerland
https://www.cardiosystems.de,cardiosystems.de,Germany
https://www.regulus.de,regulus.de,Germany
https://www.therapanacea.eu,therapanacea.eu,International
https://www.zava.com,zava.com,International
https://www.medical-tribune.de,medical-tribune.de,Germany
https://www.lonza.com,lonza.com,International
https://www.deutsche-apotheker-zeitung.de,deutsche-apotheker-zeitung.de,Germany
https://www.servier.com,servier.com,International
https://www.astrazeneca.de,astrazeneca.de,Germany
https://www.catalent.de,catalent.de,Germany
https://www.transmit.co.uk,transmit.co.uk,United Kingdom
https://www.leadiant.com,leadiant.com,International
https://www.nobel-biocare.de,nobel-biocare.de,Germany
https://www.shire.com,shire.com,International
https://www.lohmann-rauscher.com,lohmann-rauscher.com,International
https://www.aignostics.com,aignostics.com,International
https://www.predilife.com,predilife.com,International
https://www.scheu-dental.com,scheu-dental.com,International
https://www.3m.de/dental,3m.de,Germany
https://www.kite-pharma.de,kite-pharma.de,Germany
https://www.medscape.de,medscape.de,Germany
https://www.sandoz.nl,sandoz.nl,Netherlands
https://www.ai-med.de,ai-med.de,Germany
https://www.winbiotest.com,winbiotest.com,International
https://www.erytech.com,erytech.com,International
https://www.samsung.com/de/business/healthcare,samsung.com,International
https://www.indivior.com,indivior.com,International
https://www.moderna.de,moderna.de,Germany
https://www.sandoz.ch,sandoz.ch,Switzerland
https://www.bioconnections.nl,bioconnections.nl,Netherlands
https://www.merck.nl,merck.nl,Netherlands
https://www.msd.ch,msd.ch,Switzerland
https://www.bristol-myers-squibb.de,bristol-myers-squibb.de,Germany
https://www.juno-therapeutics.de,juno-therapeutics.de,Germany
https://www.neurovent.co.uk,neurovent.co.uk,United Kingdom
https://www.ormed.de,ormed.de,Germany
https://www.inventiva.com,inventiva.com,International
https://www.dreve.de,dreve.de,Germany
https://www.sartorius.com,sartorius.com,International
https://www.horama.com,horama.com,International
https://www.biogen.nl,biogen.nl,Netherlands
https://www.bial.ch,bial.ch,Switzerland
https://www.translate-bio.de,translate-bio.de,Germany
https://www.genedata.com,genedata.com,International
https://www.ptc-therapeutics.de,ptc-therapeutics.de,Germany
https://www.astellas.de,astellas.de,Germany
https://www.trumpf-medical.com,trumpf-medical.com,International
https://www.celgene.de,celgene.de,Germany
https://www.eli-lilly.ch,eli-lilly.ch,Switzerland
https://www.philips.com/healthcare,philips.com,International
https://www.zavamed.com,zavamed.com,International
https://www.shofu.de,shofu.de,Germany
https://www.cellectis.com,cellectis.com,International
https://www.deargen.co.uk,deargen.co.uk,United Kingdom
https://www.carbios.com,carbios.com,International
https://www.roche-bobois.com,roche-bobois.com,International
https://www.bayer.ch,bayer.ch,Switzerland
https://www.dentsply.de,dentsply.de,Germany
https://www.medgate.de,medgate.de,Germany
https://www.rosetta.de,rosetta.de,Germany
https://www.nanobiotix.nl,nanobiotix.nl,Netherlands
https://www.sarepta.de,sarepta.de,Germany
https://www.ge.com/healthcare,ge.com,International
https://www.mensia.fr,mensia.fr,France
https://www.deinove.com,deinove.com,International
https://www.getinge.com,getinge.com,International
https://www.casinia.de,casinia.de,Germany
https://www.mhp.com,mhp.com,International
https://www.healthtap.co.uk,healthtap.co.uk,United Kingdom
https://www.plasmaselect.de,plasmaselect.de,Germany
https://www.mammoth-biosciences.de,mammoth-biosciences.de,Germany
https://www.springer-medizin.de,springer-medizin.de,Germany
https://www.risdiplam.de,risdiplam.de,Germany
https://www.edwards.de,edwards.de,Germany
https://www.bristol-myers-squibb.nl,bristol-myers-squibb.nl,Netherlands
https://www.recordati.ch,recordati.ch,Switzerland
https://www.basilea.com,basilea.com,International
https://www.mesdocteurs.com,mesdocteurs.com,International
https://www.kaia-health.com,kaia-health.com,International
https://www.amerisourcebergen.de,amerisourcebergen.de,Germany
https://www.biogen.de,biogen.de,Germany
https://www.evotec.ch,evotec.ch,Switzerland
https://www.nsk-dental.de,nsk-dental.de,Germany
https://www.iconeus.com,iconeus.com,International
https://www.rna-therapeutics.de,rna-therapeutics.de,Germany
https://www.hartmann.de,hartmann.de,Germany
https://www.guerbet.com,guerbet.com,International
https://www.ava.ch,ava.ch,Switzerland
https://www.stada.de,stada.de,Germany
https://www.healthcare-data-solutions.fr,healthcare-data-solutions.fr,France
https://www.bms.ch,bms.ch,Switzerland
https://www.curelab.fr,curelab.fr,France
https://www.belsana.de,belsana.de,Germany
https://www.neuroglial.fr,neuroglial.fr,France
https://www.lascco.com,lascco.com,International
https://www.qspin.fr,qspin.fr,France
https://www.alexion.de,alexion.de,Germany
https://www.covidien.de,covidien.de,Germany
https://www.kitware.fr,kitware.fr,France
https://www.quinten.fr,quinten.fr,France
https://www.relaxsan.de,relaxsan.de,Germany
https://www.elsevier.de,elsevier.de,Germany
https://www.botiss.com,botiss.com,International
https://www.jameda.de,jameda.de,Germany
https://www.therapanacea.co.uk,therapanacea.co.uk,United Kingdom
https://www.verimatrix.com,verimatrix.com,International
https://www.nottingham-spirometer.co.uk,nottingham-spirometer.co.uk,United Kingdom
https://www.neuravi.com,neuravi.com,International
https://www.bluebird-bio.de,bluebird-bio.de,Germany
https://www.xxii.com,xxii.com,International
https://www.duerr-dental.com,duerr-dental.com,International
https://www.atomwise.fr,atomwise.fr,France
https://www.vita-zahnfabrik.de,vita-zahnfabrik.de,Germany
https://www.msd.de,msd.de,Germany
https://www.certara.nl,certara.nl,Netherlands
https://www.apple.com/healthcare,apple.com,International
https://www.dbv-technologies.com,dbv-technologies.com,International
https://www.medpics.fr,medpics.fr,France
https://www.adheretech.com,adheretech.com,International
https://www.contextflow.com,contextflow.com,International
https://www.translarna.de,translarna.de,Germany
https://www.biocartis.com,biocartis.com,International
https://www.takeda.de,takeda.de,Germany
https://www.twist-bioscience.de,twist-bioscience.de,Germany
https://www.novartis-gene-therapies.de,novartis-gene-therapies.de,Germany
https://www.zoll.com,zoll.com,International
https://www.insilico-medicine.fr,insilico-medicine.fr,France
https://www.kyowa-hakko.de,kyowa-hakko.de,Germany
https://www.freenome.co.uk,freenome.co.uk,United Kingdom
https://www.curevac.com,curevac.com,International
https://www.welch-allyn.de,welch-allyn.de,Germany
https://www.aerzte-zeitung.de,aerzte-zeitung.de,Germany
https://www.almirall.ch,almirall.ch,Switzerland
https://www.immunocore.de,immunocore.de,Germany
https://www.intellia.de,intellia.de,Germany
https://www.caribou.de,caribou.de,Germany
https://www.bredent.com,bredent.com,International
https://www.selfapy.de,selfapy.de,Germany
https://www.smith-nephew.de,smith-nephew.de,Germany
https://www.amgen.de,amgen.de,Germany
https://www.basf.com/global/en/who-we-are/organization/locations/europe/german-sites/ludwigshafen.html,basf.com,International
https://www.zuyderland.nl,zuyderland.nl,Netherlands
https://www.zepump.com,zepump.com,International
https://www.lucine.fr,lucine.fr,France
https://www.carefusion.de,carefusion.de,Germany
https://www.volpara.co.uk,volpara.co.uk,United Kingdom
https://www.affimed.com,affimed.com,International
https://www.dokteronline.com,dokteronline.com,International
https://www.allseas.ch,allseas.ch,Switzerland
https://www.micro-mega.com,micro-mega.com,International
https://www.regeneron.de,regeneron.de,Germany
https://www.molecularpartners.com,molecularpartners.com,International
https://www.aesculap.com,aesculap.com,International
https://www.nosys.fr,nosys.fr,France
https://www.marina-biotech.de,marina-biotech.de,Germany
https://www.fresenius-kabi.com,fresenius-kabi.com,International
https://www.jobst.de,jobst.de,Germany
https://www.doctorchat.co.uk,doctorchat.co.uk,United Kingdom
https://www.emotion3d.com,emotion3d.com,International
https://www.valneva.com,valneva.com,International
https://www.terumo.de,terumo.de,Germany
https://www.cardiologs.com,cardiologs.com,International
https://www.zipline.co.uk,zipline.co.uk,United Kingdom
https://www.smart-reporting.com,smart-reporting.com,International
https://www.healsy.fr,healsy.fr,France
https://www.hartrevalidatie.nl,hartrevalidatie.nl,Netherlands
https://www.tekmira.de,tekmira.de,Germany
https://www.carmat.com,carmat.com,International
https://www.avivatec.co.uk,avivatec.co.uk,United Kingdom
https://www.dnae.ch,dnae.ch,Switzerland
https://www.onxeo.com,onxeo.com,International
https://www.lifetechnologies.nl,lifetechnologies.nl,Netherlands
https://www.medtronic.de,medtronic.de,Germany
https://www.zimmer.de,zimmer.de,Germany
https://www.streams.de,streams.de,Germany
https://www.kheiron.com,kheiron.com,International
https://www.acteongroup.de,acteongroup.de,Germany
https://www.stallergenes-greer.com,stallergenes-greer.com,International
https://www.daiichi-sankyo.de,daiichi-sankyo.de,Germany
https://www.taiho-pharma.de,taiho-pharma.de,Germany
https://www.zymergen.de,zymergen.de,Germany
https://www.bioversys.com,bioversys.com,International
https://www.supersonic-imagine.com,supersonic-imagine.com,International
https://www.visiopharm.co.uk,visiopharm.co.uk,United Kingdom
https://www.prophesee.ai,prophesee.ai,International
https://www.dacadoo.com,dacadoo.com,International
https://www.cerner.de,cerner.de,Germany
https://www.straumann.de,straumann.de,Germany
https://www.clickdoc.de,clickdoc.de,Germany
https://www.bayer.nl,bayer.nl,Netherlands
https://www.daiichi-sankyo.nl,daiichi-sankyo.nl,Netherlands
https://www.msd.nl,msd.nl,Netherlands
https://www.zeiss.com/meditec,zeiss.com,International
https://www.vertex.de,vertex.de,Germany
https://www.fkg.ch,fkg.ch,Switzerland
https://www.withings.com,withings.com,International
https://www.episod.fr,episod.fr,France
https://www.pfizer.nl,pfizer.nl,Netherlands
https://www.dicerna.de,dicerna.de,Germany
https://www.hormosan.de,hormosan.de,Germany
https://www.optellum.co.uk,optellum.co.uk,United Kingdom
https://www.cgm.com,cgm.com,International
https://www.genetherapy.de,genetherapy.de,Germany
https://www.paul-hartmann.com,paul-hartmann.com,International
https://www.infermedica.co.uk,infermedica.co.uk,United Kingdom
https://www.henry-schein.de,henry-schein.de,Germany
https://www.tyco-healthcare.de,tyco-healthcare.de,Germany
https://www.pasteur.fr,pasteur.fr,France
https://www.genomic-health.nl,genomic-health.nl,Netherlands
https://www.beam-therapeutics.de,beam-therapeutics.de,Germany
https://www.dottikon.com,dottikon.com,International
https://www.heartflow.co.uk,heartflow.co.uk,United Kingdom
https://www.addex.com,addex.com,International
https://www.mitsubishi-pharma.de,mitsubishi-pharma.de,Germany
https://www.doctena.de,doctena.de,Germany
https://www.otsuka.de,otsuka.de,Germany
https://www.miragen.de,miragen.de,Germany
https://www.dassault-systemes.de,dassault-systemes.de,Germany
https://www.medigene.com,medigene.com,International
https://www.merantix.com,merantix.com,International
https://www.poxel.com,poxel.com,International
https://www.sophia-genetics.co.uk,sophia-genetics.co.uk,United Kingdom
https://www.pfizer.ch,pfizer.ch,Switzerland
https://www.medisafe.fr,medisafe.fr,France
https://www.morpho.com,morpho.com,International
https://www.gc.dental,gc.dental,Germany
https://www.apotheken-umschau.de,apotheken-umschau.de,Germany
https://www.babylonhealth.com,babylonhealth.com,International
https://www.deutscher-aerzteverlag.de,deutscher-aerzteverlag.de,Germany
https://www.chargedparticles.com,chargedparticles.com,International
https://www.fabrica.ai,fabrica.ai,International
https://www.molecular-assemblies.de,molecular-assemblies.de,Germany
https://www.elucid.co.uk,elucid.co.uk,United Kingdom
https://www.novartis.com,novartis.com,International
https://www.invitrogen.nl,invitrogen.nl,Netherlands
https://www.nodehealth.co.uk,nodehealth.co.uk,United Kingdom
https://www.kavo.de,kavo.de,Germany
https://www.firstderm.co.uk,firstderm.co.uk,United Kingdom
https://www.immatics.com,immatics.com,International
https://www.healx.io,healx.io,International
https://www.sensome.fr,sensome.fr,France
https://www.eli-lilly.nl,eli-lilly.nl,Netherlands
https://www.evotec.com,evotec.com,International
https://www.actelion.com,actelion.com,International
https://www.thuasne.de,thuasne.de,Germany
https://www.hogrefe.de,hogrefe.de,Germany
https://www.medizintechnik.de,medizintechnik.de,Germany
https://www.agfa.com/healthcare,agfa.com,International
https://www.amazon.de/health,amazon.de,Germany
https://www.quantum-genomics.com,quantum-genomics.com,International
https://www.quantmetry.com,quantmetry.com,International
https://www.w-h.com,w-h.com,International
https://www.medizin-aspekte.de,medizin-aspekte.de,Germany
https://www.instant-system.com,instant-system.com,International
https://www.drisapersen.de,drisapersen.de,Germany
https://www.berlin-chemie.de,berlin-chemie.de,Germany
https://www.boehringer-ingelheim.com,boehringer-ingelheim.com,International
https://www.mindpeak.ai,mindpeak.ai,International
https://www.cantab.com,cantab.com,International
https://www.pharma-relations.de,pharma-relations.de,Germany
https://www.siemens.com/global/en/products/healthcare-it.html,siemens.com,International
https://www.ethris.de,ethris.de,Germany
https://www.fresenius.com,fresenius.com,International
https://www.stryker.de,stryker.de,Germany
https://www.silence-therapeutics.de,silence-therapeutics.de,Germany
https://www.median-technologies.com,median-technologies.com,International
https://www.kulzer.de,kulzer.de,Germany
https://www.tecan.com,tecan.com,International
https://www.eppendorf.com,eppendorf.com,International
https://www.janssen.com/germany,janssen.com,International
https://www.viomedo.com,viomedo.com,International
https://www.tribun-health.com,tribun-health.com,International
https://www.mindmaze.fr,mindmaze.fr,France
https://www.bauerfeind.de,bauerfeind.de,Germany
https://www.quibim.fr,quibim.fr,France
https://www.merckgroup.com,merckgroup.com,International
https://www.merck.ch,merck.ch,Switzerland
https://www.eyevensys.com,eyevensys.com,International
https://www.roche.nl,roche.nl,Netherlands
https://www.miltenyi.com,miltenyi.com,International
https://www.exscientia.com,exscientia.com,International
https://www.prosensa.eu,prosensa.eu,International
https://www.eppendorf.nl,eppendorf.nl,Netherlands
https://www.patient.co.uk,patient.co.uk,United Kingdom
https://www.huma.com,huma.com,International
https://www.zephyr-ai.co.uk,zephyr-ai.co.uk,United Kingdom
https://www.cambridge-medical-robotics.com,cambridge-medical-robotics.com,International
https://www.tissuetech.com,tissuetech.com,International
https://www.homology.de,homology.de,Germany
https://www.biomerieux.com,biomerieux.com,International
https://www.terminland.de,terminland.de,Germany
https://www.branaplam.de,branaplam.de,Germany
https://www.deepsen.fr,deepsen.fr,France
https://www.ultromics.com,ultromics.com,International
https://www.solid-biosciences.de,solid-biosciences.de,Germany
https://www.butterfly-network.fr,butterfly-network.fr,France
https://www.quibim.co.uk,quibim.co.uk,United Kingdom
https://www.galderma.ch,galderma.ch,Switzerland
https://www.xenothera.com,xenothera.com,International
https://www.dosewise.fr,dosewise.fr,France
https://www.gilead.nl,gilead.nl,Netherlands
https://www.sophia-genetics.com,sophia-genetics.com,International
https://www.leica-microsystems.nl,leica-microsystems.nl,Netherlands
https://www.medwing.com,medwing.com,International
https://www.medoucine.com,medoucine.com,International
https://www.voluntis.com,voluntis.com,International
https://www.epic.de,epic.de,Germany
https://www.innate-pharma.com,innate-pharma.com,International
https://www.richard-wolf.com,richard-wolf.com,International
https://www.nested.fr,nested.fr,France
https://www.thieme.de,thieme.de,Germany
https://www.apixio.co.uk,apixio.co.uk,United Kingdom
https://www.erbe-med.com,erbe-med.com,International
https://www.wave-life.de,wave-life.de,Germany
https://www.medisafe.co.uk,medisafe.co.uk,United Kingdom
https://www.glaxosmithkline.nl,glaxosmithkline.nl,Netherlands
https://www.gilead.ch,gilead.ch,Switzerland
https://www.curasan.de,curasan.de,Germany
https://www.janssen.ch,janssen.ch,Switzerland
https://www.audentes.de,audentes.de,Germany
https://www.viltepso.de,viltepso.de,Germany
https://www.flamel.com,flamel.com,International
https://www.syngenta.ch,syngenta.ch,Switzerland
https://www.innotech.de,innotech.de,Germany
https://www.aventis.ch,aventis.ch,Switzerland
https://www.molecular-partners.com,molecular-partners.com,International
https://www.zentiva.de,zentiva.de,Germany
https://www.kheiron.co.uk,kheiron.co.uk,United Kingdom
