name,website,description,country,healthcare_type,status,status_code,source,validated_date
Error - Could not access,https://www.arztlena.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 10:25:51
Unknown Company,https://www.ascendis.com,No description available,Europe,Healthcare Services,Active,200,Discovered,2025-07-21 10:25:52
Unknown Company,https://www.askmygp.uk,No description available,United Kingdom,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:25:55
Unknown Company,https://www.astrazeneca.at,No description available,Austria,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:25:56
Unknown Company,https://www.astrazeneca.es,No description available,Spain,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:25:57
Unknown Company,https://www.atomwise.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:25:58
Unknown Company,https://www.auta.health,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:25:59
Unknown Company,https://www.avayl.tech,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:26:00
Unknown Company,https://www.avimedical.com/avi-impact,No description available,Europe,AI/ML Healthcare,Active,200,Manual,2025-07-21 10:26:01
Error - Could not access,https://www.babylon-health.com,Error: HTTP <urlopen error timed out>,Europe,Healthcare Services,Error,HTTP <urlopen error timed out>,Discovered,2025-07-21 10:26:32
Error - Could not access,https://www.babylonhealth.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 10:26:33
Unknown Company,https://www.basilea.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:26:35
Unknown Company,https://www.bavarian-nordic.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:26:37
Error - Could not access,https://www.bayer.at,Error: HTTP HTTP Error 403: Forbidden,Austria,Healthcare Services,Error,HTTP HTTP Error 403: Forbidden,Discovered,2025-07-21 10:26:38
Error - Could not access,https://www.bayer.es,Error: HTTP HTTP Error 403: Forbidden,Spain,Healthcare Services,Error,HTTP HTTP Error 403: Forbidden,Discovered,2025-07-21 10:26:40
Unknown Company,https://www.benevolent.com,No description available,Europe,Healthcare Services,Active,200,Discovered,2025-07-21 10:26:41
Error - Could not access,https://www.berlin-health-network.de,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Germany,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 10:26:42
Unknown Company,https://www.bio-on.it,No description available,Italy,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:26:44
Unknown Company,https://www.bioalps.org,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:26:48
Unknown Company,https://www.biogen.at,No description available,Austria,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:26:50
Unknown Company,https://www.biogroup.fr,No description available,France,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:26:52
Error - Could not access,https://www.biomarin.at,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Austria,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 10:26:53
Unknown Company,https://www.biomedica.it,No description available,Italy,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:26:55
Unknown Company,https://www.biomedicum.fi,No description available,Finland,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:26:57
Unknown Company,https://www.biomerieux.com,No description available,Europe,Healthcare Services,Active,200,Discovered,2025-07-21 10:26:59
Unknown Company,https://www.biomni.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:01
Unknown Company,https://www.biomnis.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:02
Unknown Company,https://www.bionordika.se,No description available,Sweden,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:04
Unknown Company,https://www.biontech.de,No description available,Germany,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:06
Unknown Company,https://www.biotest.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:08
Unknown Company,https://www.biotx.ai,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:09
GreenWebspace,https://www.bluebird.at,No description available,Austria,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:12
Unknown Company,https://www.boehringer-ingelheim.at,No description available,Austria,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:13
Unknown Company,https://www.boehringer-ingelheim.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:14
Error - Could not access,https://www.bone-therapeutics.com,Error: HTTP <urlopen error [Errno 104] Connection reset by peer>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno 104] Connection reset by peer>,Discovered,2025-07-21 10:27:15
Unknown Company,https://www.bracco.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:16
Unknown Company,https://www.brainjo.de,No description available,Germany,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:18
Error - Could not access,https://www.bristol-myers-squibb.at,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Austria,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 10:27:19
Unknown Company,https://www.bruker.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:22
Unknown Company,https://www.businessfinland.fi,No description available,Finland,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:23
Error - Could not access,https://www.cantabria-labs.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 10:27:24
Unknown Company,https://www.cardio3-biosciences.com,No description available,Europe,Healthcare Services,Active,200,Discovered,2025-07-21 10:27:26
Animierte Informationsvideos | Careanimations,https://www.careanimations.de,"Wir erleichtern die Patientenberatung in Apotheken mit einfachen, zugänglichen Videos, Piktogrammen und Nachrichten. So unterstützen Sie Patienten bei der richtigen Anwendung ihrer Arzneimittel.",Germany,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:28
Unknown Company,https://www.cegedim.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:30
Unknown Company,https://www.celgene.at,No description available,Austria,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:31
Unknown Company,https://www.celgene.es,No description available,Spain,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:32
Unknown Company,https://www.celyad.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:35
Clinical analysis laboratory - Cerba International,https://www.cerba.com,Cerba International is a reference laboratory of clinical analysis founded in 1945 by Dr. Hernández. Discover our catalog of diagnostic tests.,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:39
Unknown Company,https://www.cgm.com/deu_de,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:40
Unknown Company,https://www.chalmers.se,No description available,Sweden,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:42
Unknown Company,https://www.charles-river.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:47
Unknown Company,https://www.chiesi.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:49
Unknown Company,https://www.chr-hansen.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:51
Unknown Company,https://www.cinfa.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:53
Unknown Company,https://www.climedo.de,No description available,Germany,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:55
Unknown Company,https://www.cliniserve.de,No description available,Germany,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:57
Unknown Company,https://www.coloplast.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:27:58
Error - Could not access,https://www.compete2020.pt,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Portugal,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 10:27:59
Unknown Company,https://www.comuny.de,No description available,Germany,Healthcare Services,Active,200,Discovered,2025-07-21 10:28:00
Unknown Company,https://www.concilio.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:28:03
Error - Could not access,https://www.cosmo-tech.com,Error: HTTP <urlopen error [Errno 111] Connection refused>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno 111] Connection refused>,Discovered,2025-07-21 10:28:05
Unknown Company,https://www.covance.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:28:06
Error - Could not access,https://www.cropdesign.com,Error: HTTP <urlopen error timed out>,Europe,Healthcare Services,Error,HTTP <urlopen error timed out>,Discovered,2025-07-21 10:28:22
Error - Could not access,https://www.crown-bioscience.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 10:28:23
Error - Could not access,https://www.crucell.com,Error: HTTP <urlopen error timed out>,Europe,Healthcare Services,Error,HTTP <urlopen error timed out>,Discovered,2025-07-21 10:28:39
Unknown Company,https://www.curevac.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:28:41
Error - Could not access,https://www.current-health.com,Error: HTTP <urlopen error [Errno 111] Connection refused>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno 111] Connection refused>,Discovered,2025-07-21 10:29:05
Unknown Company,https://www.cydar.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:29:09
Error - Could not access,https://www.cynteract.com/de/rehabilitation,Error: HTTP HTTP Error 404: Not Found,Europe,Healthcare Services,Error,HTTP HTTP Error 404: Not Found,Manual,2025-07-21 10:29:10
Danaher Corporation,https://www.danaher.com,"As a leading global life sciences and diagnostics innovator, we are committed to accelerating the power of science and technology to improve human health.",Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:29:11
Unknown Company,https://www.dbv-technologies.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:29:13
Unknown Company,https://www.dedalus-group.de,No description available,Germany,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:29:16
Unknown Company,https://www.deepmentation.ai,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:29:19
Unknown Company,https://www.derma2go.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:29:21
Unknown Company,https://www.dianovi.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:29:22
Unknown Company,https://www.digitalhealth.london,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:29:24
Unknown Company,https://www.digitalhealth.net,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:29:26
Error - Could not access,https://www.docmorris.de,Error: HTTP HTTP Error 403: Forbidden,Germany,Healthcare Services,Error,HTTP HTTP Error 403: Forbidden,Discovered,2025-07-21 10:29:27
Unknown Company,https://www.doctolib.de,No description available,Germany,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:29:29
Unknown Company,https://www.doctoralia.es,No description available,Spain,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:29:30
Error - Could not access,https://www.doctorlib.fr,Error: HTTP <urlopen error timed out>,France,Healthcare Services,Error,HTTP <urlopen error timed out>,Discovered,2025-07-21 10:30:01
Error - Could not access,https://www.dompé.com,Error: HTTP <urlopen error [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1029)>,Europe,Healthcare Services,Error,HTTP <urlopen error [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1029)>,Discovered,2025-07-21 10:30:02
Unknown Company,https://www.dpv-analytics.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:30:04
Unknown Company,https://www.du.se,No description available,Sweden,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:30:06
Unknown Company,https://www.e-health-com.eu,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:30:09
Unknown Company,https://www.elekta.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:30:10
Unknown Company,https://www.emmora.de,No description available,Germany,AI/ML Healthcare,Active,200,Manual,2025-07-21 10:30:13
Unknown Company,https://www.empident.de,No description available,Germany,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:30:16
Enthera.com - Ready for Development,https://www.enthera.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:30:17
Unknown Company,https://www.envigo.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:30:18
Unknown Company,https://www.epfl.ch,No description available,Switzerland,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:30:22
Unknown Company,https://www.eppendorf.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:30:24
Erasmus MC: Pati&#235;ntenzorg,https://www.erasmusmc.nl,Welkom bij het Erasmus MC in Rotterdam. Wij staan voor een gezonde bevolking en excellente zorg door wetenschappelijk onderzoek en onderwijs.,Netherlands,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:30:28
Error - Could not access,https://www.esenf.pt,Error: HTTP <urlopen error [SSL: DH_KEY_TOO_SMALL] dh key too small (_ssl.c:1029)>,Portugal,Healthcare Services,Error,HTTP <urlopen error [SSL: DH_KEY_TOO_SMALL] dh key too small (_ssl.c:1029)>,Discovered,2025-07-21 10:30:29
Unknown Company,https://www.ess.pt,No description available,Portugal,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:30:32
Esteve,https://www.esteve.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:30:34
Unknown Company,https://www.ethz.ch,No description available,Switzerland,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:30:36
Worldwide laboratory testing services - Eurofins Scientific,https://www.eurofins.com,"World leader in food, environment, pharma product testing & agroscience CRO services; ca. 63,000 staff across a network of more than 1,000 independent companies (over 950 laboratories) in 60 countries, offering over 200,000 analytical methods.",Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:30:38
Unknown Company,https://www.eurogentec.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:30:40
Unknown Company,https://www.evotec.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:30:42
Unknown Company,https://www.exscientia.ai,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:30:45
Unknown Company,https://www.faes.es,No description available,Spain,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:30:50
Error - Could not access,https://www.farmindustria.es,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Spain,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 10:30:51
Unknown Company,https://www.fct.pt,No description available,Portugal,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:30:53
Unknown Company,https://www.fct.unl.pt,No description available,Portugal,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:30:55
Error - Could not access,https://www.feelingz.fr,Error: HTTP <urlopen error [Errno -2] Name or service not known>,France,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 10:30:56
Unknown Company,https://www.fei.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:30:58
Unknown Company,https://www.fernarzt.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:30:59
Home | Ferrer,https://www.ferrer.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:31:01
Error - Could not access,https://www.ffup.pt,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Portugal,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 10:31:02
Unknown Company,https://www.fhnw.ch,No description available,Switzerland,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:31:04
Unknown Company,https://www.fidia.it,No description available,Italy,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:31:06
Unknown Company,https://www.fimea.fi,No description available,Finland,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:31:10
Unknown Company,https://www.fitwhit.de,No description available,Germany,AI/ML Healthcare,Active,200,Manual,2025-07-21 10:31:11
Unknown Company,https://www.floy.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:31:12
Error - Could not access,https://www.fm.ul.pt,Error: HTTP HTTP Error 400: Bad Request,Portugal,Healthcare Services,Error,HTTP HTTP Error 400: Bad Request,Discovered,2025-07-21 10:31:14
Error - Could not access,https://www.fmuc.pt,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Portugal,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 10:31:15
Unknown Company,https://www.fmup.pt,No description available,Portugal,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:31:17
Error - Could not access,https://www.foundation-medicine.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 10:31:18
Unknown Company,https://www.galapagos.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:31:20
Unknown Company,https://www.genfit.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:31:21
Unknown Company,https://www.genmab.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:31:22
Error - Could not access,https://www.genomicsplc.com,Error: HTTP <urlopen error [SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] ssl/tls alert handshake failure (_ssl.c:1029)>,Europe,Biotechnology,Error,HTTP <urlopen error [SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] ssl/tls alert handshake failure (_ssl.c:1029)>,Discovered,2025-07-21 10:31:23
Unknown Company,https://www.gesund.de/app,No description available,Germany,AI/ML Healthcare,Active,200,Manual,2025-07-21 10:31:26
Unknown Company,https://www.getinge.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:31:28
Unknown Company,https://www.gilead.at,No description available,Austria,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:31:30
Unknown Company,https://www.gilead.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:31:32
Unknown Company,https://www.giuliani.it,No description available,Italy,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:31:33
Unknown Company,https://www.glaice.de,No description available,Germany,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:31:34
Unknown Company,https://www.grifols.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:31:38
Error - Could not access,https://www.grupo-tecnimed.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 10:31:39
Österreich | GSK,https://www.gsk.at,GSK Austria,Austria,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:31:40
Unknown Company,https://www.gu.se,No description available,Sweden,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:31:42
Unknown Company,https://www.guardant.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:31:44
Unknown Company,https://www.guerbet.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:31:46
Unknown Company,https://www.guidecare.de,No description available,Germany,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:31:47
Unknown Company,https://www.guidotti.it,No description available,Italy,Healthcare Services,Active,200,Discovered,2025-07-21 10:31:49
Unknown Company,https://www.hanken.fi,No description available,Finland,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:31:52
harlan.com,https://www.harlan.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:31:54
Unknown Company,https://www.healthhub.nl,No description available,Netherlands,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:31:56
Unknown Company,https://www.healthmeapp.de/de,No description available,Germany,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:31:58
Error - Could not access,https://www.healthtech.se,Error: HTTP <urlopen error [SSL: RECORD_LAYER_FAILURE] record layer failure (_ssl.c:1029)>,Sweden,Healthcare Services,Error,HTTP <urlopen error [SSL: RECORD_LAYER_FAILURE] record layer failure (_ssl.c:1029)>,Discovered,2025-07-21 10:32:00
Error - Could not access,https://www.healthtech.swiss,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 10:32:01
Unknown Company,https://www.healthtechdigital.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 10:32:02
Unknown Company,https://www.healthvalley.nl,No description available,Netherlands,Healthcare Services,Active,200,Discovered,2025-07-21 10:32:04
