url,source,category,country,wikipedia_page
https://vyerapharmaceuticals.com,Wikipedia,Category:Pharmaceutical_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Vyera_Pharmaceuticals
https://www.vyerapharmaceuticals.eu,Wikipedia,Category:Pharmaceutical_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Vyera_Pharmaceuticals
https://www.vyerapharmaceuticals.ch,Wikipedia,Category:Pharmaceutical_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Vyera_Pharmaceuticals
https://vyerapharmaceuticals.ch,Wikipedia,Category:Pharmaceutical_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Vyera_Pharmaceuticals
https://www.pharmaceuticalcompaniesbycountry.ch,Wikipedia,Category:Pharmaceutical_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Category:Pharmaceutical_companies_by_country
https://pharmaceuticalcompaniesbycountry.ch,Wikipedia,Category:Pharmaceutical_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Category:Pharmaceutical_companies_by_country
https://www.drugsinswitzerland.com,Wikipedia,Category:Pharmaceutical_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Category:Drugs_in_Switzerland
https://drugsinswitzerland.com,Wikipedia,Category:Pharmaceutical_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Category:Drugs_in_Switzerland
https://www.drugsinswitzerland.eu,Wikipedia,Category:Pharmaceutical_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Category:Drugs_in_Switzerland
https://www.drugsinswitzerland.ch,Wikipedia,Category:Pharmaceutical_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Category:Drugs_in_Switzerland
https://drugsinswitzerland.ch,Wikipedia,Category:Pharmaceutical_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Category:Drugs_in_Switzerland
https://www.healthcarecompaniesofswitzerland.com,Wikipedia,Category:Pharmaceutical_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Category:Health_care_companies_of_Switzerland
https://healthcarecompaniesofswitzerland.com,Wikipedia,Category:Pharmaceutical_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Category:Health_care_companies_of_Switzerland
https://www.healthcarecompaniesofswitzerland.eu,Wikipedia,Category:Pharmaceutical_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Category:Health_care_companies_of_Switzerland
https://www.healthcarecompaniesofswitzerland.ch,Wikipedia,Category:Pharmaceutical_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Category:Health_care_companies_of_Switzerland
https://healthcarecompaniesofswitzerland.ch,Wikipedia,Category:Pharmaceutical_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Category:Health_care_companies_of_Switzerland
https://www.pharmaceuticalcompaniesbycountry.nl,Wikipedia,Category:Pharmaceutical_companies_of_the_Netherlands,Netherlands,https://en.wikipedia.org/wiki/Category:Pharmaceutical_companies_by_country
https://pharmaceuticalcompaniesbycountry.nl,Wikipedia,Category:Pharmaceutical_companies_of_the_Netherlands,Netherlands,https://en.wikipedia.org/wiki/Category:Pharmaceutical_companies_by_country
https://www.healthcarecompaniesofthenetherlands.com,Wikipedia,Category:Pharmaceutical_companies_of_the_Netherlands,Netherlands,https://en.wikipedia.org/wiki/Category:Health_care_companies_of_the_Netherlands
https://healthcarecompaniesofthenetherlands.com,Wikipedia,Category:Pharmaceutical_companies_of_the_Netherlands,Netherlands,https://en.wikipedia.org/wiki/Category:Health_care_companies_of_the_Netherlands
https://www.healthcarecompaniesofthenetherlands.eu,Wikipedia,Category:Pharmaceutical_companies_of_the_Netherlands,Netherlands,https://en.wikipedia.org/wiki/Category:Health_care_companies_of_the_Netherlands
https://www.healthcarecompaniesofthenetherlands.nl,Wikipedia,Category:Pharmaceutical_companies_of_the_Netherlands,Netherlands,https://en.wikipedia.org/wiki/Category:Health_care_companies_of_the_Netherlands
https://healthcarecompaniesofthenetherlands.nl,Wikipedia,Category:Pharmaceutical_companies_of_the_Netherlands,Netherlands,https://en.wikipedia.org/wiki/Category:Health_care_companies_of_the_Netherlands
https://www.annexinpharmaceuticals.com,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Annexin_Pharmaceuticals
https://annexinpharmaceuticals.com,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Annexin_Pharmaceuticals
https://www.annexinpharmaceuticals.eu,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Annexin_Pharmaceuticals
https://www.annexinpharmaceuticals.se,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Annexin_Pharmaceuticals
https://annexinpharmaceuticals.se,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Annexin_Pharmaceuticals
https://www.diamydmedical.com,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Diamyd_Medical
https://diamydmedical.com,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Diamyd_Medical
https://www.diamydmedical.eu,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Diamyd_Medical
https://www.diamydmedical.se,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Diamyd_Medical
https://diamydmedical.se,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Diamyd_Medical
https://www.ferringpharmaceuticals.se,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Ferring_Pharmaceuticals
https://ferringpharmaceuticals.se,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Ferring_Pharmaceuticals
https://www.pharmaceuticalcompaniesbycountry.se,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Category:Pharmaceutical_companies_by_country
https://pharmaceuticalcompaniesbycountry.se,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Category:Pharmaceutical_companies_by_country
https://www.drugsinsweden.com,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Category:Drugs_in_Sweden
https://drugsinsweden.com,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Category:Drugs_in_Sweden
https://www.drugsinsweden.eu,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Category:Drugs_in_Sweden
https://www.drugsinsweden.se,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Category:Drugs_in_Sweden
https://drugsinsweden.se,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Category:Drugs_in_Sweden
https://www.healthcarecompaniesofsweden.com,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Category:Health_care_companies_of_Sweden
https://healthcarecompaniesofsweden.com,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Category:Health_care_companies_of_Sweden
https://www.healthcarecompaniesofsweden.eu,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Category:Health_care_companies_of_Sweden
https://www.healthcarecompaniesofsweden.se,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Category:Health_care_companies_of_Sweden
https://healthcarecompaniesofsweden.se,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Category:Health_care_companies_of_Sweden
https://www.pharmaceuticalindustryinsweden.com,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Category:Pharmaceutical_industry_in_Sweden
https://pharmaceuticalindustryinsweden.com,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Category:Pharmaceutical_industry_in_Sweden
https://www.pharmaceuticalindustryinsweden.eu,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Category:Pharmaceutical_industry_in_Sweden
https://www.pharmaceuticalindustryinsweden.se,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Category:Pharmaceutical_industry_in_Sweden
https://pharmaceuticalindustryinsweden.se,Wikipedia,Category:Pharmaceutical_companies_of_Sweden,Sweden,https://en.wikipedia.org/wiki/Category:Pharmaceutical_industry_in_Sweden
https://www.gpcbiotech.com,Wikipedia,Category:Biotechnology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/GPC_Biotech
https://gpcbiotech.com,Wikipedia,Category:Biotechnology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/GPC_Biotech
https://www.gpcbiotech.eu,Wikipedia,Category:Biotechnology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/GPC_Biotech
https://www.gpcbiotech.de,Wikipedia,Category:Biotechnology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/GPC_Biotech
https://gpcbiotech.de,Wikipedia,Category:Biotechnology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/GPC_Biotech
https://www.sesambiotechgmbh.com,Wikipedia,Category:Biotechnology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/SeSaM-Biotech_GmbH
https://sesambiotechgmbh.com,Wikipedia,Category:Biotechnology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/SeSaM-Biotech_GmbH
https://www.sesambiotechgmbh.eu,Wikipedia,Category:Biotechnology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/SeSaM-Biotech_GmbH
https://www.sesambiotechgmbh.de,Wikipedia,Category:Biotechnology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/SeSaM-Biotech_GmbH
https://sesambiotechgmbh.de,Wikipedia,Category:Biotechnology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/SeSaM-Biotech_GmbH
https://www.biotechnologycompaniesbycountry.com,Wikipedia,Category:Biotechnology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Biotechnology_companies_by_country
https://biotechnologycompaniesbycountry.com,Wikipedia,Category:Biotechnology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Biotechnology_companies_by_country
https://www.biotechnologycompaniesbycountry.eu,Wikipedia,Category:Biotechnology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Biotechnology_companies_by_country
https://www.biotechnologycompaniesbycountry.de,Wikipedia,Category:Biotechnology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Biotechnology_companies_by_country
https://biotechnologycompaniesbycountry.de,Wikipedia,Category:Biotechnology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Biotechnology_companies_by_country
https://www.britishbiotech.com,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/British_Biotech
https://britishbiotech.com,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/British_Biotech
https://www.britishbiotech.eu,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/British_Biotech
https://www.britishbiotech.co.uk,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/British_Biotech
https://britishbiotech.co.uk,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/British_Biotech
https://www.britishbiotech.uk,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/British_Biotech
https://britishbiotech.uk,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/British_Biotech
https://www.vantixdiagnostics.com,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Vantix_Diagnostics
https://vantixdiagnostics.com,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Vantix_Diagnostics
https://www.vantixdiagnostics.eu,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Vantix_Diagnostics
https://www.vantixdiagnostics.co.uk,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Vantix_Diagnostics
https://vantixdiagnostics.co.uk,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Vantix_Diagnostics
https://www.vantixdiagnostics.uk,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Vantix_Diagnostics
https://vantixdiagnostics.uk,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Vantix_Diagnostics
https://www.biotechnologycompaniesbycountry.co.uk,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Category:Biotechnology_companies_by_country
https://biotechnologycompaniesbycountry.co.uk,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Category:Biotechnology_companies_by_country
https://www.biotechnologycompaniesbycountry.uk,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Category:Biotechnology_companies_by_country
https://biotechnologycompaniesbycountry.uk,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Category:Biotechnology_companies_by_country
https://www.biotechnologyintheunitedkingdom.com,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Category:Biotechnology_in_the_United_Kingdom
https://biotechnologyintheunitedkingdom.com,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Category:Biotechnology_in_the_United_Kingdom
https://www.biotechnologyintheunitedkingdom.eu,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Category:Biotechnology_in_the_United_Kingdom
https://www.biotechnologyintheunitedkingdom.co.uk,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Category:Biotechnology_in_the_United_Kingdom
https://biotechnologyintheunitedkingdom.co.uk,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Category:Biotechnology_in_the_United_Kingdom
https://www.biotechnologyintheunitedkingdom.uk,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Category:Biotechnology_in_the_United_Kingdom
https://biotechnologyintheunitedkingdom.uk,Wikipedia,Category:Biotechnology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Category:Biotechnology_in_the_United_Kingdom
https://www.biotechnologycompaniesbycountry.fr,Wikipedia,Category:Biotechnology_companies_of_France,France,https://en.wikipedia.org/wiki/Category:Biotechnology_companies_by_country
https://biotechnologycompaniesbycountry.fr,Wikipedia,Category:Biotechnology_companies_of_France,France,https://en.wikipedia.org/wiki/Category:Biotechnology_companies_by_country
https://www.biotechnologyinfrance.com,Wikipedia,Category:Biotechnology_companies_of_France,France,https://en.wikipedia.org/wiki/Category:Biotechnology_in_France
https://biotechnologyinfrance.com,Wikipedia,Category:Biotechnology_companies_of_France,France,https://en.wikipedia.org/wiki/Category:Biotechnology_in_France
https://www.biotechnologyinfrance.eu,Wikipedia,Category:Biotechnology_companies_of_France,France,https://en.wikipedia.org/wiki/Category:Biotechnology_in_France
https://www.biotechnologyinfrance.fr,Wikipedia,Category:Biotechnology_companies_of_France,France,https://en.wikipedia.org/wiki/Category:Biotechnology_in_France
https://biotechnologyinfrance.fr,Wikipedia,Category:Biotechnology_companies_of_France,France,https://en.wikipedia.org/wiki/Category:Biotechnology_in_France
https://www.biotechnology.com,Wikipedia,Category:Biotechnology_companies_of_France,France,https://en.wikipedia.org/wiki/Biotechnology
https://biotechnology.com,Wikipedia,Category:Biotechnology_companies_of_France,France,https://en.wikipedia.org/wiki/Biotechnology
https://www.biotechnology.eu,Wikipedia,Category:Biotechnology_companies_of_France,France,https://en.wikipedia.org/wiki/Biotechnology
https://www.biotechnology.fr,Wikipedia,Category:Biotechnology_companies_of_France,France,https://en.wikipedia.org/wiki/Biotechnology
https://biotechnology.fr,Wikipedia,Category:Biotechnology_companies_of_France,France,https://en.wikipedia.org/wiki/Biotechnology
https://www.manteiapredictivemedicine.com,Wikipedia,Category:Biotechnology_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Manteia_Predictive_Medicine
https://manteiapredictivemedicine.com,Wikipedia,Category:Biotechnology_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Manteia_Predictive_Medicine
https://www.manteiapredictivemedicine.eu,Wikipedia,Category:Biotechnology_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Manteia_Predictive_Medicine
https://www.manteiapredictivemedicine.ch,Wikipedia,Category:Biotechnology_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Manteia_Predictive_Medicine
https://manteiapredictivemedicine.ch,Wikipedia,Category:Biotechnology_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Manteia_Predictive_Medicine
https://www.biotechnologycompaniesbycountry.ch,Wikipedia,Category:Biotechnology_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Category:Biotechnology_companies_by_country
https://biotechnologycompaniesbycountry.ch,Wikipedia,Category:Biotechnology_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Category:Biotechnology_companies_by_country
https://www.biotechnologyinswitzerland.com,Wikipedia,Category:Biotechnology_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Category:Biotechnology_in_Switzerland
https://biotechnologyinswitzerland.com,Wikipedia,Category:Biotechnology_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Category:Biotechnology_in_Switzerland
https://www.biotechnologyinswitzerland.eu,Wikipedia,Category:Biotechnology_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Category:Biotechnology_in_Switzerland
https://www.biotechnologyinswitzerland.ch,Wikipedia,Category:Biotechnology_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Category:Biotechnology_in_Switzerland
https://biotechnologyinswitzerland.ch,Wikipedia,Category:Biotechnology_companies_of_Switzerland,Switzerland,https://en.wikipedia.org/wiki/Category:Biotechnology_in_Switzerland
https://www.adahealth.com,Wikipedia,Category:Medical_technology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Ada_Health
https://adahealth.com,Wikipedia,Category:Medical_technology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Ada_Health
https://www.adahealth.eu,Wikipedia,Category:Medical_technology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Ada_Health
https://www.adahealth.de,Wikipedia,Category:Medical_technology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Ada_Health
https://adahealth.de,Wikipedia,Category:Medical_technology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Ada_Health
https://www.siemenshealthineers.com,Wikipedia,Category:Medical_technology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Siemens_Healthineers
https://siemenshealthineers.com,Wikipedia,Category:Medical_technology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Siemens_Healthineers
https://www.siemenshealthineers.eu,Wikipedia,Category:Medical_technology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Siemens_Healthineers
https://www.siemenshealthineers.de,Wikipedia,Category:Medical_technology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Siemens_Healthineers
https://siemenshealthineers.de,Wikipedia,Category:Medical_technology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Siemens_Healthineers
https://www.stratecbiomedicalsystems.com,Wikipedia,Category:Medical_technology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Stratec_Biomedical_Systems
https://stratecbiomedicalsystems.com,Wikipedia,Category:Medical_technology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Stratec_Biomedical_Systems
https://www.stratecbiomedicalsystems.eu,Wikipedia,Category:Medical_technology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Stratec_Biomedical_Systems
https://www.stratecbiomedicalsystems.de,Wikipedia,Category:Medical_technology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Stratec_Biomedical_Systems
https://stratecbiomedicalsystems.de,Wikipedia,Category:Medical_technology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Stratec_Biomedical_Systems
https://www.medicaltechnologycompaniesbycountry.com,Wikipedia,Category:Medical_technology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Medical_technology_companies_by_country
https://medicaltechnologycompaniesbycountry.com,Wikipedia,Category:Medical_technology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Medical_technology_companies_by_country
https://www.medicaltechnologycompaniesbycountry.eu,Wikipedia,Category:Medical_technology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Medical_technology_companies_by_country
https://www.medicaltechnologycompaniesbycountry.de,Wikipedia,Category:Medical_technology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Medical_technology_companies_by_country
https://medicaltechnologycompaniesbycountry.de,Wikipedia,Category:Medical_technology_companies_of_Germany,Germany,https://en.wikipedia.org/wiki/Category:Medical_technology_companies_by_country
https://www.babylonhealth.com,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Babylon_Health
https://babylonhealth.com,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Babylon_Health
https://www.babylonhealth.eu,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Babylon_Health
https://www.babylonhealth.co.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Babylon_Health
https://babylonhealth.co.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Babylon_Health
https://www.babylonhealth.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Babylon_Health
https://babylonhealth.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Babylon_Health
https://www.deltexmedicalgroup.com,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Deltex_Medical_Group
https://deltexmedicalgroup.com,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Deltex_Medical_Group
https://www.deltexmedicalgroup.eu,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Deltex_Medical_Group
https://www.deltexmedicalgroup.co.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Deltex_Medical_Group
https://deltexmedicalgroup.co.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Deltex_Medical_Group
https://www.deltexmedicalgroup.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Deltex_Medical_Group
https://deltexmedicalgroup.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Deltex_Medical_Group
https://www.healthnavigator.com,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Health_Navigator
https://healthnavigator.com,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Health_Navigator
https://www.healthnavigator.eu,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Health_Navigator
https://www.healthnavigator.co.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Health_Navigator
https://healthnavigator.co.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Health_Navigator
https://www.healthnavigator.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Health_Navigator
https://healthnavigator.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Health_Navigator
https://www.healthera.com,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Healthera
https://healthera.com,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Healthera
https://www.healthera.eu,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Healthera
https://www.healthera.co.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Healthera
https://healthera.co.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Healthera
https://www.healthera.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Healthera
https://healthera.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Healthera
https://www.navilystmedical.com,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Navilyst_Medical
https://navilystmedical.com,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Navilyst_Medical
https://www.navilystmedical.eu,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Navilyst_Medical
https://www.navilystmedical.co.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Navilyst_Medical
https://navilystmedical.co.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Navilyst_Medical
https://www.navilystmedical.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Navilyst_Medical
https://navilystmedical.uk,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Navilyst_Medical
https://www.nemauramedical.com,Wikipedia,Category:Medical_technology_companies_of_the_United_Kingdom,United Kingdom,https://en.wikipedia.org/wiki/Nemaura_Medical
