url,source,confidence,category,country,health_score
https://healthcare-startups.de/,DuckDuckGo: digital health startup Germany site:.de,8,German Health Tech,Germany,1
https://www.gtai.de/en/invest/industries/healthcare-market-germany/digital-health,DuckDuckGo: digital health startup Germany site:.de,8,German Health Tech,Germany,1
https://www.gtai.de/resource/blob/993218/447acdef0c2554c56041ad1e5b8ae267/20220330_DigitalHealth_RZ_Web.pdf,DuckDuckGo: digital health startup Germany site:.de,8,German Health Tech,Germany,1
https://www.digitalhealthportal.de/,DuckDuckGo: digital health startup Germany site:.de,8,German Health Tech,Germany,1
https://www.inven.ai/company-lists/top-24-telemedicine-companies-in-germany,DuckDuckGo: telemedicine startup Deutschland,8,German Health Tech,Germany,1
https://www.medicalstartups.org/top/telemedicine/Germany/,DuckDuckGo: telemedicine startup Deutschland,8,German Health Tech,Germany,1
https://www.thefutureofhealth.co/p/5-german-health-tech-startups-with,DuckDuckGo: health tech company Berlin Munich,8,German Health Tech,Germany,1
https://www.medicalstartups.org/location/Berlin/,DuckDuckGo: health tech company Berlin Munich,8,German Health Tech,Germany,1
https://www.medicalstartups.org/location/Munich/,DuckDuckGo: health tech company Berlin Munich,8,German Health Tech,Germany,1
https://www.germanyy.ai/category/Healthcare,DuckDuckGo: medical AI startup Germany,8,German Health Tech,Germany,1
https://www.medicalstartups.org/country/Germany-de/,DuckDuckGo: medical AI startup Germany,8,German Health Tech,Germany,1
https://www.nsmedicaldevices.com/news/top-medtech-start-ups-germany/,DuckDuckGo: medical AI startup Germany,8,German Health Tech,Germany,1
https://www.medicalstartups.org/country/Germany/,DuckDuckGo: medical AI startup Germany,8,German Health Tech,Germany,1
https://ehealthblog.de/2016/06/06/10-deutsche-ehealth-start-ups-die-ueberzeugen/,DuckDuckGo: e-health startup Deutschland site:.de,8,German Health Tech,Germany,1
https://ehealthblog.de/,DuckDuckGo: e-health startup Deutschland site:.de,8,German Health Tech,Germany,1
https://healthtech.theodo.com/blog/why-is-germany-one-step-ahead-of-europe-in-digital-health,DuckDuckGo: digital therapeutics Germany,8,German Health Tech,Germany,1
https://deep-dive.pharmaphorum.com/magazine/digital-health-innovation-2020/germanys-digital-health-changes-will-boost-digital-therapeutics/,DuckDuckGo: digital therapeutics Germany,8,German Health Tech,Germany,1
https://www.healthtechalpha.com/city/digital-health-startups-in-berlin,DuckDuckGo: healthtech startup Berlin,8,German Health Tech,Germany,1
https://medtech-innovation-germany.com/company,DuckDuckGo: medtech company Germany innovation,8,German Health Tech,Germany,1
https://www.inven.ai/company-lists/top-21-medical-devices-companies-in-germany,DuckDuckGo: medtech company Germany innovation,8,German Health Tech,Germany,1
https://www.gtai.de/en/invest/industries/healthcare-market-germany/medical-technology,DuckDuckGo: medtech company Germany innovation,8,German Health Tech,Germany,1
https://www.medicalmoulds.com/medtech-in-germany/,DuckDuckGo: medtech company Germany innovation,8,German Health Tech,Germany,1
https://www.medicaltechoutlook.com/news/medtech-germany-leading-the-digital-transformation-of-healthcare-nwid-2979.html,DuckDuckGo: medtech company Germany innovation,8,German Health Tech,Germany,1
https://www.datainsightsmarket.com/news/article/dach-cee-healthtech-startups-fastest-growing-by-revenue-32668,DuckDuckGo: health tech startup Switzerland Austria,8,European Health Tech,Europe,2
https://www.ottonova.de/digital/digital-health-startups,DuckDuckGo: digital health startup Germany site:.de,7,German Health Tech,Germany,0
https://dhventures.de/,DuckDuckGo: digital health startup Germany site:.de,7,German Health Tech,Germany,0
https://www.businesslocationcenter.de/en/healthcareindustries/digital-health/,DuckDuckGo: digital health startup Germany site:.de,7,German Health Tech,Germany,0
https://dhventures.de/en/,DuckDuckGo: digital health startup Germany site:.de,7,German Health Tech,Germany,0
https://www.deutsche-startups.de/2024/08/12/health-startups-adon-exakt-kranus/,DuckDuckGo: digital health startup Germany site:.de,7,German Health Tech,Germany,0
https://www.inovex.de/de/blog/ehealth-unternehmen/,DuckDuckGo: digital health startup Germany site:.de,7,German Health Tech,Germany,0
https://ensun.io/search/telemedicine/germany,DuckDuckGo: telemedicine startup Deutschland,7,German Health Tech,Germany,0
https://tracxn.com/d/explore/telemedicine-startups-in-germany/__OlUkl6elzg4DuE78iBaYoSCoxx64s-ezRHKfUMPU3KU/companies,DuckDuckGo: telemedicine startup Deutschland,7,German Health Tech,Germany,0
https://www.f6s.com/companies/telemedicine/germany/co,DuckDuckGo: telemedicine startup Deutschland,7,German Health Tech,Germany,0
https://webinvasiv.de/telemedizin-anbieter/telemedizin-anbieter-in-deutschland-im-jahr-2024-eine-umfassende-uebersicht/,DuckDuckGo: telemedicine startup Deutschland,7,German Health Tech,Germany,0
https://www.spinlab.co/blog/10-promising-ehealth-startups-from-germany,DuckDuckGo: telemedicine startup Deutschland,7,German Health Tech,Germany,0
https://www.seedtable.com/best-digital-health-startups-in-germany,DuckDuckGo: telemedicine startup Deutschland,7,German Health Tech,Germany,0
https://www.seedtable.com/best-health-tech-startups-in-berlin,DuckDuckGo: health tech company Berlin Munich,7,German Health Tech,Germany,0
https://www.f6s.com/companies/healthtech/germany/berlin/co,DuckDuckGo: health tech company Berlin Munich,7,German Health Tech,Germany,0
https://tracxn.com/d/explore/healthtech-startups-in-munich-germany/___FhLQpF8aCCN0mdjZnnjEJVDVtUsyv7r_uoEJajV9ik/companies,DuckDuckGo: health tech company Berlin Munich,7,German Health Tech,Germany,0
https://www.eu-startups.com/27-top-medical-device-startups-and-companies-in-munich/,DuckDuckGo: health tech company Berlin Munich,7,German Health Tech,Germany,0
https://sifted.eu/articles/dach-cee-fastest-growing-healthtechs,DuckDuckGo: health tech company Berlin Munich,7,German Health Tech,Germany,0
https://www.seedtable.com/best-health-tech-startups-in-munich,DuckDuckGo: health tech company Berlin Munich,7,German Health Tech,Germany,0
https://wellfound.com/startups/l/berlin/health-care,DuckDuckGo: health tech company Berlin Munich,7,German Health Tech,Germany,0
https://tracxn.com/d/explore/native-ai-in-healthcare-startups-in-germany/__oWTah7TQDmqbj3wK5hPiOvF9G23o29Q9iv-GG-ut0VY/companies,DuckDuckGo: medical AI startup Germany,7,German Health Tech,Germany,0
https://www.f6s.com/companies/healthtech/germany/co,DuckDuckGo: medical AI startup Germany,7,German Health Tech,Germany,0
https://startuprise.co.uk/top-10-healthtech-startups-in-germany/,DuckDuckGo: medical AI startup Germany,7,German Health Tech,Germany,0
https://www.seedtable.com/best-health-tech-startups-in-germany,DuckDuckGo: medical AI startup Germany,7,German Health Tech,Germany,0
https://ensun.io/search/healthcare-ai/germany,DuckDuckGo: medical AI startup Germany,7,German Health Tech,Germany,0
https://eustartup.news/15-innovative-medical-startups-in-germany-revolutionizing-healthcare-with-technology/,DuckDuckGo: medical AI startup Germany,7,German Health Tech,Germany,0
https://www.coliquio-insights.de/10-ehealth-startups/,DuckDuckGo: e-health startup Deutschland site:.de,7,German Health Tech,Germany,0
https://www.personalundsicherheit.de/medizin-startups-deutschland-medizinische-startups-liste/,DuckDuckGo: e-health startup Deutschland site:.de,7,German Health Tech,Germany,0
https://www.deutschland.de/de/topic/wirtschaft/startups-in-deutschland-gesund-und-medizin,DuckDuckGo: e-health startup Deutschland site:.de,7,German Health Tech,Germany,0
https://www.deutsche-startups.de/tag/e-health/,DuckDuckGo: e-health startup Deutschland site:.de,7,German Health Tech,Germany,0
https://www.nature.com/articles/s41746-024-01137-1,DuckDuckGo: digital therapeutics Germany,7,German Health Tech,Germany,0
https://pmc.ncbi.nlm.nih.gov/articles/PMC11437535/,DuckDuckGo: digital therapeutics Germany,7,German Health Tech,Germany,0
https://www.sciencedirect.com/org/science/article/pii/S1438887124005338,DuckDuckGo: digital therapeutics Germany,7,German Health Tech,Germany,0
https://dtxalliance.org/wp-content/uploads/2021/07/DTA_DTx-Overview_Germany.pdf,DuckDuckGo: digital therapeutics Germany,7,German Health Tech,Germany,0
https://www.ey.com/en_ie/insights/life-sciences/navigating-the-digital-wave-dtx-regulations-in-europe-and-beyond,DuckDuckGo: digital therapeutics Germany,7,German Health Tech,Germany,0
https://www.c4tbh.org/the-three-year-evolution-of-germanys-digital-therapeutics-reimbursement-program-and-its-path-forward/,DuckDuckGo: digital therapeutics Germany,7,German Health Tech,Germany,0
https://journals.sagepub.com/doi/full/10.1177/20552076241281199,DuckDuckGo: digital therapeutics Germany,7,German Health Tech,Germany,0
https://kpmg.com/de/en/home/insights/2024/01/digital-therapies-are-massively-changing-the-pharmaceutical-industry.html,DuckDuckGo: digital therapeutics Germany,7,German Health Tech,Germany,0
https://tracxn.com/d/explore/healthtech-startups-in-berlin-germany/__-0Yh7dcH6MrYMOtorxnwERRO_2UakXVFaAyifzz5STw/companies,DuckDuckGo: healthtech startup Berlin,7,German Health Tech,Germany,0
https://eustartup.news/berlins-top-15-health-care-startups-you-need-to-know-about/,DuckDuckGo: healthtech startup Berlin,7,German Health Tech,Germany,0
https://startuprise.co.uk/industry/healthtech/berlin/,DuckDuckGo: healthtech startup Berlin,7,German Health Tech,Germany,0
https://www.f6s.com/companies/healthcare/germany/berlin/co,DuckDuckGo: healthtech startup Berlin,7,German Health Tech,Germany,0
https://kpmg.com/de/en/home/insights/2025/02/the-medtech-industry-in-germany.html,DuckDuckGo: medtech company Germany innovation,7,German Health Tech,Germany,0
https://www.simon-kucher.com/en/insights/german-hospital-reform-2025-necessary-measures-medtech-companies,DuckDuckGo: medtech company Germany innovation,7,German Health Tech,Germany,0
https://startupill.com/101-best-germany-medical-device-startups/,DuckDuckGo: medtech company Germany innovation,7,German Health Tech,Germany,0
https://www.seedtable.com/best-healthcare-startups-in-germany,DuckDuckGo: medtech company Germany innovation,7,German Health Tech,Germany,0
https://www.healthtechalpha.com/region/digital-health-startups-in-europe,DuckDuckGo: digital health startup Europe,7,European Health Tech,Europe,1
https://telehealth-europe.healthcaretechoutlook.com/vendors/top-telehealth-solution-companies-in-europe-2021.html,DuckDuckGo: telemedicine company France UK Netherlands,7,European Health Tech,Europe,1
https://www.databridgemarketresearch.com/reports/europe-telehealth-market/companies,DuckDuckGo: telemedicine company France UK Netherlands,7,European Health Tech,Europe,1
https://swisshealthcarestartups.com/en,DuckDuckGo: health tech startup Switzerland Austria,7,European Health Tech,Europe,1
https://www.healthtechalpha.com/country/digital-health-startups-in-austria,DuckDuckGo: health tech startup Switzerland Austria,7,European Health Tech,Europe,1
https://medicalstartups.org/country/Switzerland/,DuckDuckGo: health tech startup Switzerland Austria,7,European Health Tech,Europe,1
https://medicalstartups.org/top/ai/,DuckDuckGo: medical AI Europe startup,7,European Health Tech,Europe,1
https://artificial-intelligence-europe.healthcaretechoutlook.com/vendors/top-healthcare-ai-companies-in-europe.html,DuckDuckGo: medical AI Europe startup,7,European Health Tech,Europe,1
https://eithealth.eu/in-your-region/scandinavia/,DuckDuckGo: e-health platform Scandinavia,7,European Health Tech,Europe,1
https://www.healthbysweden.com/the-digital-transformation-of-healthcare/,DuckDuckGo: e-health platform Scandinavia,7,European Health Tech,Europe,1
https://healthcaredenmark.dk/national-strongholds/digitalisation/digital-infrastructure/,DuckDuckGo: e-health platform Scandinavia,7,European Health Tech,Europe,1
https://eithealth-scandinavia.eu/,DuckDuckGo: e-health platform Scandinavia,7,European Health Tech,Europe,1
https://nordehealth.eu/,DuckDuckGo: e-health platform Scandinavia,7,European Health Tech,Europe,1
https://www.sidekickhealth.com/news/the-19-hottest-nordic-digital-health-startups-disrupting-healthcare-with-cutting-edge-tech,DuckDuckGo: digital therapeutics startup Nordic,7,European Health Tech,Europe,1
https://www.medtechdive.com/news/sidekick-pfizer-team-on-digital-therapeutic-for-chronic-disease/580808/,DuckDuckGo: digital therapeutics startup Nordic,7,European Health Tech,Europe,1
https://www.medicalstartups.org/top/digital-therapeutics/,DuckDuckGo: digital therapeutics startup Nordic,7,European Health Tech,Europe,1
https://www.inven.ai/company-lists/top-13-biomedical-engineering-investors-in-the-nordics,DuckDuckGo: digital therapeutics startup Nordic,7,European Health Tech,Europe,1
https://www.medicalstartups.org/top/ai/Germany/,DuckDuckGo: AI diagnostics startup Europe,7,Domain Specific,Various,1
https://www.telehealth.de/,DuckDuckGo: telemedicine platform Germany,7,Domain Specific,Various,1
https://www.mahalo.health/insights/top-digital-therapeutics-platforms,DuckDuckGo: digital therapeutics app,7,Domain Specific,Various,1
https://medicalfuturist.com/the-new-buzz-these-are-the-top-examples-of-digital-therapeutics/,DuckDuckGo: digital therapeutics app,7,Domain Specific,Various,1
https://www.betterhealthfacts.com/2025/08/digital-therapies-prescriptions-adhd-diabetes.html,DuckDuckGo: digital therapeutics app,7,Domain Specific,Various,1
https://www.medicalstartups.org/top/remote-patient-monitoring/,DuckDuckGo: remote patient monitoring startup,7,Domain Specific,Various,1
https://healthsnap.io/how-to-start-an-rpm-program-6-tips-on-how-to-start-and-scale/,DuckDuckGo: remote patient monitoring startup,7,Domain Specific,Various,1
https://omnivatelehealth.com/blog/how-to-successfully-launch-your-remote-patient-monitoring-startup-in-2024/,DuckDuckGo: remote patient monitoring startup,7,Domain Specific,Various,1
https://www.mahalo.health/insights/implementing-rpm-a-guide-for-healthcare-providers,DuckDuckGo: remote patient monitoring startup,7,Domain Specific,Various,1
https://www.vozohealth.com/blog/how-to-set-up-a-remote-patient-monitoring-system-for-your-clinic,DuckDuckGo: remote patient monitoring startup,7,Domain Specific,Various,1
https://www.healtharc.io/blogs/a-complete-guide-to-remote-patient-monitoring-rpm/,DuckDuckGo: remote patient monitoring startup,7,Domain Specific,Various,1
https://www.inven.ai/company-lists/top-18-healthcare-analytics-companies-in-the-us,DuckDuckGo: health data analytics company,7,Domain Specific,Various,1
https://healthcarereaders.com/insights/top-healthcare-data-analytics-companies,DuckDuckGo: health data analytics company,7,Domain Specific,Various,1
https://www.healthcatalyst.com/news/50-best-healthcare-data-analytics-companies-in-the-us-per-newsweek-beckers,DuckDuckGo: health data analytics company,7,Domain Specific,Various,1
https://yourhealthmagazine.net/article/practice-management/top-healthcare-data-analytics-companies/,DuckDuckGo: health data analytics company,7,Domain Specific,Various,1
https://globalhealthcarenews.com/top-10-healthcare-data-analytics-companies/,DuckDuckGo: health data analytics company,7,Domain Specific,Various,1
https://www.medicalstartups.org/country/USA/,DuckDuckGo: medical device software startup,7,Domain Specific,Various,1
https://euclinicaltrials.eu/,DuckDuckGo: clinical trial platform Europe,7,Domain Specific,Various,1
https://clinicaltrials.eu/,DuckDuckGo: clinical trial platform Europe,7,Domain Specific,Various,1
https://www.clinicaltrialsregister.eu/,DuckDuckGo: clinical trial platform Europe,7,Domain Specific,Various,1
https://clinical.trials.eu/,DuckDuckGo: clinical trial platform Europe,7,Domain Specific,Various,1
https://euclinicaltrials.eu/search-for-clinical-trials/trial-map/?lang=en,DuckDuckGo: clinical trial platform Europe,7,Domain Specific,Various,1
https://www.clinicaltrialsregister.eu/ctr-search/search,DuckDuckGo: clinical trial platform Europe,7,Domain Specific,Various,1
https://medicalstartups.org/top/pharmacy/,DuckDuckGo: pharmacy automation startup,7,Domain Specific,Various,1
https://www.fiercehealthcare.com/health-tech/plenful-emerges-armed-9m-automate-pharmacy-operations,DuckDuckGo: pharmacy automation startup,7,Domain Specific,Various,1
https://www.eu-startups.com/2025/06/code-meets-care-20-european-healthtech-startups-to-watch-in-2025-and-beyond/,DuckDuckGo: digital health startup Europe,6,European Health Tech,Europe,0
https://www.siliconrepublic.com/start-ups/best-health-startups-in-europe-healthcare-digital,DuckDuckGo: digital health startup Europe,6,European Health Tech,Europe,0
https://www.techmagic.co/blog/the-most-successful-healthcare-startups-in-europe,DuckDuckGo: digital health startup Europe,6,European Health Tech,Europe,0
https://sifted.eu/articles/europe-digital-health-startup-growth,DuckDuckGo: digital health startup Europe,6,European Health Tech,Europe,0
https://www.galengrowth.com/europes-healthtech-startups-on-the-rise-revealed-in-galen-growths-healthtech-250/,DuckDuckGo: digital health startup Europe,6,European Health Tech,Europe,0
https://startuprise.co.uk/healthtech-startups-in-europe/,DuckDuckGo: digital health startup Europe,6,European Health Tech,Europe,0
https://www.cbinsights.com/research/europe-digital-health-startups-map/,DuckDuckGo: digital health startup Europe,6,European Health Tech,Europe,0
https://www.speedinvest.com/blog/digital-health-in-europe-analysis-of-600-european-startups-from-the-last-decade,DuckDuckGo: digital health startup Europe,6,European Health Tech,Europe,0
https://seedblink.com/blog/2025-05-30-europes-healthtech-investment-landscape-in-2025-a-deep-dive,DuckDuckGo: digital health startup Europe,6,European Health Tech,Europe,0
https://ensun.io/search/telemedicine/france,DuckDuckGo: telemedicine company France UK Netherlands,6,European Health Tech,Europe,0
https://tracxn.com/d/explore/telemedicine-startups-in-france/__VPT7InKMfdAHT5Fdvo_0lzT5ldp7QeY64DnF5fvG_kM/companies,DuckDuckGo: telemedicine company France UK Netherlands,6,European Health Tech,Europe,0
https://www.osborneclarke.com/insights/telemedicine-rise-europe,DuckDuckGo: telemedicine company France UK Netherlands,6,European Health Tech,Europe,0
https://www.americantelephysicians.com/international-telemedicine-companies,DuckDuckGo: telemedicine company France UK Netherlands,6,European Health Tech,Europe,0
https://www.mordorintelligence.com/industry-reports/telehealth-services-market-in-europe/companies,DuckDuckGo: telemedicine company France UK Netherlands,6,European Health Tech,Europe,0
https://www.eu-startups.com/2021/04/healthhero-acquires-paris-based-qare-to-lead-as-europes-largest-telehealth-company/,DuckDuckGo: telemedicine company France UK Netherlands,6,European Health Tech,Europe,0
https://www.ibanet.org/teleconsultation-companies-france,DuckDuckGo: telemedicine company France UK Netherlands,6,European Health Tech,Europe,0
https://smartclinix.net/top-15-telemedicine-companies/,DuckDuckGo: telemedicine company France UK Netherlands,6,European Health Tech,Europe,0
https://www.eu-startups.com/2025/08/from-lab-to-market-10-of-the-most-promising-eu-funded-health-tech-startups/,DuckDuckGo: health tech startup Switzerland Austria,6,European Health Tech,Europe,0
https://startuprise.co.uk/industry/healthtech/austria/,DuckDuckGo: health tech startup Switzerland Austria,6,European Health Tech,Europe,0
https://www.seedtable.com/best-health-tech-startups-in-austria,DuckDuckGo: health tech startup Switzerland Austria,6,European Health Tech,Europe,0
https://www.f6s.com/companies/health-medical/austria/co,DuckDuckGo: health tech startup Switzerland Austria,6,European Health Tech,Europe,0
https://tracxn.com/d/explore/healthtech-startups-in-austria/__7fbNIattdnEPu1cTRLTmDKtgXGFha2iUApQH5sLFcX0/companies,DuckDuckGo: health tech startup Switzerland Austria,6,European Health Tech,Europe,0
https://www.eu-startups.com/2025/05/ai-meets-healthtech-10-promising-european-startups-leading-the-change-in-2025/,DuckDuckGo: medical AI Europe startup,6,European Health Tech,Europe,0
https://medevel.com/healthcare-ai-companies-1293/,DuckDuckGo: medical AI Europe startup,6,European Health Tech,Europe,0
https://blogs.nvidia.com/blog/europe-healthcare-ai-startups/,DuckDuckGo: medical AI Europe startup,6,European Health Tech,Europe,0
https://blog.google/outreach-initiatives/entrepreneurs/ai-for-health/,DuckDuckGo: medical AI Europe startup,6,European Health Tech,Europe,0
https://tech-ceos.com/ai-in-diagnostics-european-startups-leading-the-way-in-precision-medicine/,DuckDuckGo: medical AI Europe startup,6,European Health Tech,Europe,0
https://www.ehalsomyndigheten.se/languages/english/welcome-to-the-swedish-ehealth-agency/,DuckDuckGo: e-health platform Scandinavia,6,European Health Tech,Europe,0
https://www.government.se/government-agencies/swedish-ehealth-agency-ehalsomyndigheten/,DuckDuckGo: e-health platform Scandinavia,6,European Health Tech,Europe,0
https://www.trade.gov/country-commercial-guides/sweden-ehealth,DuckDuckGo: e-health platform Scandinavia,6,European Health Tech,Europe,0
https://pubmed.ncbi.nlm.nih.gov/38269858/,DuckDuckGo: e-health platform Scandinavia,6,European Health Tech,Europe,0
https://www.nordicinnovation.org/sites/default/files/documents/2021/Digital%20Health%20Across%20the%20Nordics%20-%20Market%20Report%202021.pdf,DuckDuckGo: e-health platform Scandinavia,6,European Health Tech,Europe,0
https://zefyron.com/emerging-digital-health-and-wellness-startups-in-sweden,DuckDuckGo: digital therapeutics startup Nordic,6,European Health Tech,Europe,0
https://www.sevensquaretech.com/stockholm-health-apps-europe-leader/,DuckDuckGo: digital therapeutics startup Nordic,6,European Health Tech,Europe,0
https://sifted.eu/articles/nordic-startups-to-watch,DuckDuckGo: digital therapeutics startup Nordic,6,European Health Tech,Europe,0
https://www.northstack.is/,DuckDuckGo: digital therapeutics startup Nordic,6,European Health Tech,Europe,0
https://www.gpigroup.com/en/,DuckDuckGo: healthtech company Italy Spain,6,European Health Tech,Europe,0
https://startuprise.co.uk/top-10-healthtech-startups-in-italy/,DuckDuckGo: healthtech company Italy Spain,6,European Health Tech,Europe,0
https://www.f6s.com/companies/healthtech/italy/co,DuckDuckGo: healthtech company Italy Spain,6,European Health Tech,Europe,0
https://ensun.io/search/digital-health/italy,DuckDuckGo: healthtech company Italy Spain,6,European Health Tech,Europe,0
https://tracxn.com/d/explore/healthtech-startups-in-italy/__UgtM8DCyxBIMy700kVwhpJpsDok5-fmo7qoAjPXl3Ls/companies,DuckDuckGo: healthtech company Italy Spain,6,European Health Tech,Europe,0
https://eustartup.news/italian-startups-changing-the-health-care-game-15-must-know-companies/,DuckDuckGo: healthtech company Italy Spain,6,European Health Tech,Europe,0
https://www.f6s.com/companies/healthcare/italy/co,DuckDuckGo: healthtech company Italy Spain,6,European Health Tech,Europe,0
https://www.eu-startups.com/101-top-health-care-startups-and-companies-in-italy-2021/,DuckDuckGo: healthtech company Italy Spain,6,European Health Tech,Europe,0
https://tracxn.com/d/explore/healthtech-startups-in-italy/__UgtM8DCyxBIMy700kVwhpJpsDok5-fmo7qoAjPXl3Ls,DuckDuckGo: healthtech company Italy Spain,6,European Health Tech,Europe,0
https://ff.co/health-tech-startups-to-watch/,DuckDuckGo: health app startup Europe,6,European Health Tech,Europe,0
https://sifted.eu/articles/europes-10-fastest-growing-digital-health,DuckDuckGo: health app startup Europe,6,European Health Tech,Europe,0
https://explodingtopics.com/blog/healthcare-startups,DuckDuckGo: health app startup Europe,6,European Health Tech,Europe,0
https://www.founderstoday.news/european-healthcare-startups/,DuckDuckGo: health app startup Europe,6,European Health Tech,Europe,0
https://www.cerahq.com/,DuckDuckGo: health app startup Europe,6,European Health Tech,Europe,0
https://tracxn.com/d/explore/native-ai-in-medical-diagnostics-startups-in-europe/__XrYAPI1JgY8zORtNGFrZDyXhKMvi--uwXFvgPE8zsvw/companies,DuckDuckGo: AI diagnostics startup Europe,6,Domain Specific,Various,0
https://www.startus-insights.com/innovators-guide/ai-startups-healthcare-diagnostics/,DuckDuckGo: AI diagnostics startup Europe,6,Domain Specific,Various,0
https://www.panda-int.com/insights/7-pioneering-companies-in-ai-and-data-driven-european-healthcare/,DuckDuckGo: AI diagnostics startup Europe,6,Domain Specific,Various,0
https://www.seedtable.com/best-ai-startups-in-europe,DuckDuckGo: AI diagnostics startup Europe,6,Domain Specific,Various,0
https://newsletters.qs.com/ai-in-diagnostics-europe-health-tech-200/,DuckDuckGo: AI diagnostics startup Europe,6,Domain Specific,Various,0
https://www.femaleswitch.com/startup-blog-2025/tpost/lc2khz2mp1-top-10-european-ai-companies-shaping-inn,DuckDuckGo: AI diagnostics startup Europe,6,Domain Specific,Various,0
https://cms.law/en/int/expert-guides/cms-expert-guide-to-digital-health-apps-and-telemedicine/germany,DuckDuckGo: telemedicine platform Germany,6,Domain Specific,Various,0
https://www.mckinsey.com/industries/life-sciences/our-insights/german-e-health-offerings-expand-but-adoption-remains-uneven,DuckDuckGo: telemedicine platform Germany,6,Domain Specific,Various,0
https://www.bundesgesundheitsministerium.de/en/digital-healthcare-act.html,DuckDuckGo: telemedicine platform Germany,6,Domain Specific,Various,0
https://iclg.com/practice-areas/digital-health-laws-and-regulations/germany,DuckDuckGo: telemedicine platform Germany,6,Domain Specific,Various,0
